,text,gpt_out
228,"looks like a person sort of squatting holding something facing right, zig zag legs","['a person sort of squatting holding something facing right, zig zag legs']"
229,looks like a person leaning forwards to the left like an aeroplane yoga position ice skater one,['a person leaning forwards to the left like an aeroplane yoga position ice skater']
230,"looks like a zombie standing on one leg facing left with their arms out and down, head back","['a zombie standing on one leg facing left with their arms out and down, head back']"
231,looks like a person kneeling and holding something facing right with a spike in the back and a tail the praying one,['a person kneeling and holding something facing right with a spike in the back and a tail']
232,"looks like a person kneeling with their arms stretched out like rose from titanic facing right, facing right, arms outstretched like 2 triangles, kneeling, diamond head on two triangles on top of a another shape, might be the mouse one you guys keep saying but i kept getting wrong","['a person kneeling with their arms stretched out like rose from titanic facing right', 'facing right', 'arms outstretched like 2 triangles', 'kneeling', 'diamond head on two triangles on top of another shape']"
233,looks like a person holding something facing left with like a droopy sleeve robe man pope,['a person holding something facing left with like a droopy sleeve robe man pope']
234,looks like a square that's been bitten off with just a head the cliff one,['a square that's been bitten off with just a head the cliff one']
235,looks like a sad person sitting against a wall facing right with bunny ears,['a sad person sitting against a wall facing right with bunny ears']
236,"looks like a sad person sitting on the floor facing left, knees up","['a sad person sitting on the floor facing left, knees up']"
237,"looks like a person holding up both arms and shouting ""boo!"" the i dunno dude ymca dude","['a person holding up both arms and shouting ""boo!""']"
238,looks like a person crouched on the floor in one shape facing right with no arms the candle one sweet potato one,"['a person crouched on the floor in one shape facing right with no arms', 'the candle', 'one sweet potato']"
239,looks like a jumble of shapes but like a person laid out with bunny ears and a arm sticking out previously described as trying to get up,"['a jumble of shapes', 'a person laid out with bunny ears', 'an arm sticking out', 'trying to get up']"
240,posing on one leg leaning to the left,['posing on one leg leaning to the left']
241,"rabbit sitting down feet to the right, sitting on floor","['rabbit sitting down feet to the right, sitting on floor']"
242,crouching with diamond head on top facing right,['crouching with diamond head on top facing right']
243,sitting on ground legs facing left diamond on top,"['sitting on ground', 'legs facing left', 'diamond on top']"
244,"standing diamond on top holding diploma facing left, looks like in a grad gown","['standing diamond on top holding diploma facing left, looks like in a grad gown']"
245,"diamond on top, looks like grad picture facing forward, little notch at bottom on right","['diamond on top', 'grad picture facing forward', 'little notch at bottom on right']"
246,"on knees facing left, feet to right diamond on top with a triangle connected on right, facing right im sorry","['on knees facing left, feet to right', 'diamond on top with a triangle connected on right, facing right']"
247,facing left 1 foot in air with a square on back,"['facing left', '1 foot in air', 'square on back']"
248,"square head to left body facing right in proposal position little triagle on botton righton knooes, on knees, look like a x kinda","['square head to left body facing right in proposal position', 'little triangle on bottom right on knees, look like a x kinda']"
249,"left side is solid like left of a square diamond on top, body is half a square","['left side is solid like left of a square diamond on top', 'body is half a square']"
250,"seem like both arms are up, diamond head in middle of arms","['both arms are up', 'diamond head in middle of arms']"
251,"on knees diamond head on the left like feet sticking out body facing right, has a little duck tail, on left","['on knees', 'diamond head on the left', 'feet sticking out', 'body facing right', 'has a little duck tail', 'on left']"
252,"both hands raised in the air, entire body leaning to the left","['both hands raised in the air', 'entire body leaning to the left']"
253,"looks like person standing on one left other leg is behind them to the right both arms out in front to the left, standing on one leg","['person standing on one left other leg is behind them to the right', 'both arms out in front to the left', 'standing on one leg']"
254,"looks like person looking directly at you triangle at the bottom right, rectangle body","['person looking directly at you', 'triangle at the bottom right', 'rectangle body']"
255,person sitting down looking to the left legs in front of them head leaning slightly to the left,"['person sitting down', 'looking to the left', 'legs in front of them', 'head leaning slightly to the left']"
256,"looks like a rabbit or a dog, two ears laying down random triangle hanging off at bottom right barely attached","['a rabbit or a dog', 'two ears laying down', 'random triangle hanging off at bottom right barely attached']"
257,looks like a person wearing a gown holding a box the box is to the left they are standing straight up,"['a person wearing a gown', 'holding a box', 'the box is to the left', 'they are standing straight up']"
258,"looks like they are facing left, standing on one leg other left is in front of them (to the left of us) looks like they are holding a flag on their back, trapezoid body","['facing left', 'standing on one leg', 'other left is in front of them', 'holding a flag on their back', 'trapezoid body']"
259,"body is basically half a square diamond head on top, possibly crouching, filled in square is to the left side, looks like they have shoes on maybe, pointing to the right","['body is basically half a square diamond head on top', 'possibly crouching', 'filled in square is to the left side', 'looks like they have shoes on maybe', 'pointing to the right']"
260,"lower body looks like it makes a zig-zag triangle to the right on body, possibly arms, they are standing, not the one that looks like they are kneeling","['lower body looks like it makes a zig-zag triangle to the right on body', 'possibly arms', 'they are standing', 'not the one that looks like they are kneeling']"
261,"square head, two triangle ears body is a large triangle, then a smaller triangle to the right of it, only two triangles, body has only two triangles","['square head', 'two triangle ears', 'body is a large triangle', 'a smaller triangle to the right of it', 'only two triangles', 'body has only two triangles']"
262,"diamond head, diamond neck looks like they are kneeling and holding a triangle to the right, random triangle at bottom left, pointing up","['diamond head', 'diamond neck looks like they are kneeling and holding a triangle to the right', 'random triangle at bottom left, pointing up']"
263,"pointed head, one ear is a square and one is a triangle looks like a mouse, its body is solid, looks like it is sitting","['pointed head', 'one ear is a square and one is a triangle', 'looks like a mouse', 'its body is solid', 'looks like it is sitting']"
264,looks like graduate standing facing left,['graduate standing facing left']
265,"odd design, square ear, triangle ear, dangling triangle to right","['odd design', 'square ear', 'triangle ear', 'dangling triangle to right']"
266,"person sitting with legs to left, knees slightly bent","['person sitting with legs to left, knees slightly bent']"
267,"Triangle base, square head, two triangle ears, facing to the right","['Triangle base', 'square head', 'two triangle ears', 'facing to the right']"
268,"Looks like a baby swaddled, Diamond head, No arms","['a baby swaddled', 'Diamond head', 'No arms']"
269,"Person on one leg, facing to the left, with other leg stretched out to the right","['Person on one leg, facing to the left, with other leg stretched out to the right']"
270,person falling backwards with arms up stretched,['person falling backwards with arms up stretched']
271,"person kneeling, facing to right,, All the way down on knees","['person kneeling, facing to right', 'All the way down on knees']"
272,"looks like a partial square, with diamond on top","['partial square', 'diamond on top']"
273,"looks like person down on one knew, arms outstretched, like from a musical, one knee, facing to the right","['person down on one knee, arms outstretched, like from a musical, facing to the right']"
274,"bottom part looks zig-zagged, not completely kneeling, facing to the right","['bottom part looks zig-zagged, not completely kneeling, facing to the right']"
275,"looks like soldier marching to the left, with square on their back","['soldier marching to the left', 'square on their back']"
276,"Kneeling facing right, Diamond head triangle hand to right","['Kneeling facing right', 'Diamond head', 'triangle hand to right']"
277,"Standing up Body is kinda like a rectangle vertically, Little minor triangle like facing right","['Body is kinda like a rectangle vertically', 'Little minor triangle like facing right']"
278,On knees Triangle right arm Triangle leg on bottom left,"['Triangle right arm', 'Triangle leg on bottom left']"
279,Sitting down facing left Legs are diagonal No arms visible,"['Sitting down facing left', 'Legs are diagonal', 'No arms visible']"
280,Kinda looks like they're ice skating,['they\'re ice skating']
281,Graduation pic Pointing left,"['Graduation pic', 'Pointing left']"
282,Facing left One leg kicking up Head facing down and square on back,"['Facing left', 'One leg kicking up', 'Head facing down and square on back']"
283,Similar to graduation pic But pointing right,"['Similar to graduation pic', 'But pointing right']"
284,Rabbit looking pic,['Rabbit looking pic']
285,Body is leaning and diamond shaped arms are spread out and lifting up,"['Body is leaning', 'diamond shaped arms are spread out and lifting up']"
286,"Facing left Looks like both triangle arms are behind its back Looks like it’s sitting as well, Square head looking left","['Facing left', 'both triangle arms are behind its back', 'sitting as well', 'Square head looking left']"
287,Facing right Triangle pointing right Looks like it has triangle tail with point facing up,"['Facing right', 'Triangle pointing right', 'Looks like it has triangle tail with point facing up']"
288,"This symbol looks like a man with arms outstretched to the left, He also has a straight back, Looks kinda like a waiter in a posh restaurant","['a man with arms outstretched to the left', 'He also has a straight back', 'Looks kinda like a waiter in a posh restaurant']"
289,"O K, this one looks like a square on one of it’s corner above two triangles, the triangle on the right is smaller than the one on the left, A square is balanced on one of it’s corners below this is a triangle to the right","['a square on one of its corner above two triangles', 'the triangle on the right is smaller than the one on the left', 'a square is balanced on one of its corners below this is a triangle to the right']"
290,This one looks like a character with bunny ears,['a character with bunny ears']
291,"This one looks like a dancing crow man (kicking out his right foot), his backpack is not securely fastened to his back and moves upwards as he dances","['a dancing crow man (kicking out his right foot)', 'his backpack is not securely fastened to his back and moves upwards as he dances']"
292,This one look like a person holding their arms up in the air above their head,['a person holding their arms up in the air above their head']
293,"This one looks like a square sculpture on the very edge of a cliff, The cliff has a flat top","['a square sculpture on the very edge of a cliff', 'The cliff has a flat top']"
294,"This one looks like a really badly drawn t-Rex or a man with two triangle arms, balancing on one leg whilst another triangle shape escapes from his butt","['a really badly drawn t-Rex', 'a man with two triangle arms', 'balancing on one leg', 'another triangle shape escapes from his butt']"
295,"This one looks like a silhouette of a person, however his arms cannot be seen Possibly a profile from behind","['a silhouette of a person', 'his arms cannot be seen', 'Possibly a profile from behind']"
296,"This one looks like a small figure holding a tray to their right and side, it also looks like they are wearing a robe or a skirt that flows out behind them, Flows behind and up a bit","['a small figure holding a tray to their right and side', 'wearing a robe or a skirt that flows out behind them', 'Flows behind and up a bit']"
297,This one looks like a character holding a dinner bowl and is in a slight crouching position,"['a character holding a dinner bowl', 'in a slight crouching position']"
298,"This one looks like what I imagine Picasso would paint if you asked him to draw a bunny rabbit leaning on a bar waiting for his friend, He got one square ear and one triangle ear","['what I imagine Picasso would paint', 'a bunny rabbit leaning on a bar waiting for his friend', 'one square ear and one triangle ear']"
299,This looks like a dude whose down on his luck,['a dude whose down on his luck']
300,bunny rabbit sitting against a wall,['bunny rabbit sitting against a wall']
301,"triangle arms out to each side, kneeling facing his right, triangle toes facing to the left, triangle arms outstretched like he's flying but he's kneeling","['triangle arms out to each side', 'kneeling facing his right', 'triangle toes facing to the left', 'triangle arms outstretched like he's flying but he's kneeling']"
302,balancing on one leg facing left with both arms pointing to the left,['balancing on one leg facing left with both arms pointing to the left']
303,knees bent facing right holding a bowl,['knees bent facing right holding a bowl']
304,"arms tucked in and sitting like bundled in a blanket, no visible limbs","['arms tucked in and sitting like bundled in a blanket, no visible limbs']"
305,looks like a crow or dinosaur looking down to the left kicking one leg,['a crow or dinosaur looking down to the left kicking one leg']
306,a ghost with both arms up but no visible legs,['a ghost with both arms up but no visible legs']
307,man sitting flat against a wall with feet out to the left,['man sitting flat against a wall with feet out to the left']
308,"wearing a robe with arm out to the left, flat on right side, arm sticks out to the left, right side is a flat back","['wearing a robe with arm out to the left', 'flat on right side', 'arm sticks out to the left', 'right side is a flat back']"
309,"arms look broken and it's the most mangled looking figure out of all of them, like he fell on the floor and his arms are broken","['arms look broken', ""it's the most mangled looking figure out of all of them"", 'like he fell on the floor and his arms are broken']"
310,"flat back on left side, one arm pointing to the right","['flat back on left side', 'one arm pointing to the right']"
311,"slightly kneeling, facing the right holding a bowl out to the right but foot is slightly sticking up on the left side, triangle flap butt or foot sticking up on left side","['slightly kneeling, facing the right', 'holding a bowl out to the right', 'foot is slightly sticking up on the left side', 'triangle flap butt or foot sticking up on left side']"
312,Bunny man slumped looking to the right with flat back,['Bunny man slumped looking to the right with flat back']
313,Sad man sitting down with back against something looking to the left Knees are a little bent,"['Sad man sitting down with back against something looking to the left', 'Knees are a little bent']"
314,Crouching man looking to the right holding a bowl,['Crouching man looking to the right holding a bowl']
315,"Man reclined back against a bar facing left, small triangle arm, his right ear is a square and the other ear looks like an axe, He has a small triangle nose pointing left, the square looks like it's sitting on the handle of the axe","['Man reclined back against a bar facing left', 'small triangle arm', 'his right ear is a square', 'the other ear looks like an axe', 'He has a small triangle nose pointing left', 'the square looks like it's sitting on the handle of the axe']"
316,"Man kneeling and facing right with arm out to the front and foot pointing back behind him Looks like it could be a martial arts pose, similar to the bowl man but has a triangle pointing up behind him","['Man kneeling and facing right with arm out to the front and foot pointing back behind him', 'similar to the bowl man but has a triangle pointing up behind him']"
317,"diving to catch a football, or the ghost man",['diving to catch a football']
318,"waiter with towel over his left hand, straight back on the right","['waiter with towel over his left hand', 'straight back on the right']"
319,looks like he is facing away and has no limbs showing,"['he is facing away', 'has no limbs showing']"
320,"looks like a candle that has had bits cut out of the right hand side, straight on the left hand side, jagged right side, looks like a flame on top","['a candle that has had bits cut out of the right hand side', 'straight on the left hand side', 'jagged right side', 'a flame on top']"
321,"looks like a mouse with a pointy nose looking up Has a square ear touching his rectangular ear, He also has a triangle for a hand, a pyramid type hand, his head looks like a triangle and the point meets the point of the ear triangle and point of square ear","['a mouse with a pointy nose looking up', 'Has a square ear touching his rectangular ear', 'He also has a triangle for a hand, a pyramid type hand', 'his head looks like a triangle and the point meets the point of the ear triangle and point of square ear']"
322,Crow man kicking a ball with his backpack on,['Crow man kicking a ball with his backpack on']
323,"ice skater with triangle foot and two triangle arms outstretched, Looks like his body is leaning forwards","['ice skater with triangle foot and two triangle arms outstretched', 'Looks like his body is leaning forwards']"
324,"this one is facing the right, looks like an animal with one square ear and one triangle ear, left**\, my bad facing left one square ear, one triangle ear","['facing the right', 'looks like an animal with one square ear and one triangle ear', 'facing left', 'one square ear', 'one triangle ear']"
325,"the guys with both arms as if shrugging, ghost nman","['the guys with both arms as if shrugging, ghost nman']"
326,"the bunny sitting down, facing left, right","['the bunny sitting down, facing left, right']"
327,"this is the ice skater, both arms out to the left, foot sticking out to the right, leaning forward","['the ice skater', 'both arms out to the left', 'foot sticking out to the right', 'leaning forward']"
328,"this looks like the waitress facing right and holding a bowl, with a triangle sicking up out of her left side","['the waitress facing right and holding a bowl', 'a triangle sticking up out of her left side']"
329,this one looks the most mangled it has a square that looks like it is going to fall off a cliff,['a square that looks like it is going to fall off a cliff']
330,"the crow man is kicking his foot up, facing to the left","['the crow man is kicking his foot up, facing to the left']"
331,"this is just a diamond on top of the figure, the left hand of this figure is completely straight, left side of the figure is straight, except for the diamond on top, or, it looks like a fat man facing the right, with his arm pointing to the right as well","['a diamond on top of the figure', 'the left hand of this figure is completely straight', 'left side of the figure is straight, except for the diamond on top', 'a fat man facing the right, with his arm pointing to the right as well']"
332,"this looks like a man facing the left, and holding a box, no crouching at all","['a man facing the left', 'holding a box', 'no crouching at all']"
333,"this is the sad man sitting down, facing left","['the sad man sitting down, facing left']"
334,"this figure has no arms, appears to be wearing a blanket and facing away","['this figure has no arms', 'appears to be wearing a blanket', 'facing away']"
335,"this man is crouching, facing right, holding a bowl","['this man is crouching, facing right, holding a bowl']"
336,Sad bunny sits facing right,['Sad bunny sits facing right']
337,"Woman in a long skirt holds a bowl, facing right","['Woman in a long skirt holds a bowl, facing right']"
338,"Man, sitting facing left, looks up at the sky, His legs stick out to the left, knees up","['Man, sitting facing left', 'looks up at the sky', 'His legs stick out to the left, knees up']"
339,"Most random shape, a snake roars for food facing right, Could be a man facing left with one very large leg","['a snake roars for food facing right', 'a man facing left with one very large leg']"
340,Crow man checks if his shoelace is tied,['Crow man checks if his shoelace is tied']
341,"From the waist up, a ghost slips on some ice","['From the waist up, a ghost slips on some ice']"
342,"An ice skater spins on one leg, arms to the left, other eg to he right, *leg","['An ice skater spins on one leg, arms to the left, other leg to the right']"
343,"Crouching, a man holds a bowl to the right","['Crouching', 'a man holds a bowl to the right']"
344,"Kneeling, no arms or legs visible, facing to the right","['Kneeling, no arms or legs visible, facing to the right']"
345,"From chest upwards, a mouse with a triangle nose leans on a bar with one arm, One ear is a square, one a triangle","['From chest upwards, a mouse with a triangle nose leans on a bar with one arm', 'One ear is a square, one a triangle']"
346,A waiter at a posh restaurant holds their arm out to the left,['A waiter at a posh restaurant holds their arm out to the left']
347,Dracula holds his cape across his chest in a classic pose,['Dracula holds his cape across his chest in a classic pose']
348,"mouse - facing left, triangle nose, square right ear, triangle left ear","['mouse - facing left', 'triangle nose', 'square right ear', 'triangle left ear']"
349,"crouching man - facing right, holding a bowl","['crouching man - facing right', 'holding a bowl']"
350,"fallen man - facing left, trying to get up with left arm","['fallen man - facing left, trying to get up with left arm']"
351,"valedictorian - facing left, podium in front of him, straight line as back on right","['valedictorian - facing left', 'podium in front of him', 'straight line as back on right']"
352,"ghost man - facing left, outstretched arms","['ghost man - facing left, outstretched arms']"
353,"ice skater - facing left, both arms out to the left, leg out to the right","['ice skater - facing left', 'both arms out to the left', 'leg out to the right']"
354,"circus seal - facing right, balancing square ball on head, or woman facing right holding ball with upward triangle behind her, bowl","['circus seal - facing right, balancing square ball on head', 'woman facing right holding ball with upward triangle behind her']"
355,"rabbit - facing right, triangles for ears","['rabbit - facing right, triangles for ears']"
356,square about to fall off cliff or candle with square wick with jagged right side,['square about to fall off cliff or candle with square wick with jagged right side']
357,"kneeling man - facing right, no arms","['kneeling man - facing right, no arms']"
358,"sad man - facing left, sitting down, knees bent","['sad man - facing left, sitting down, knees bent']"
359,"napsack man (crow man) - facing left, kicking his right leg","['napsack man (crow man) - facing left, kicking his right leg']"
360,someone that is square,['someone that is square']
361,It looks like a priest reading at church,['a priest reading at church']
362,"They look like they have wings and are sitting down, kneeling","['They look like they have wings and are sitting down, kneeling']"
363,"looks like a dog with big ears, square face triangle ears, lying down, quite straight floor","['a dog with big ears', 'square face', 'triangle ears', 'lying down', 'quite straight floor']"
364,"look like the are crouching and reading, holding a book, bending","['crouching and reading', 'holding a book', 'bending']"
365,"looks crouched together, no arms on show, no book on show, no feet","['looks crouched together, no arms on show, no book on show, no feet']"
366,"looks like someone walking holding a flag, head down, one foot up","['someone walking holding a flag', 'head down', 'one foot up']"
367,"looks like someone kneeling reading feet kicked back but kneeling, compact#, big page, right angle for feet, facing right","['someone kneeling reading feet kicked back but kneeling', 'compact#', 'big page', 'right angle for feet', 'facing right']"
368,"looks like someone dancing dress flowing, long dress, arms up in front, front, one leg ahead, gliding","['someone dancing', 'dress flowing', 'long dress', 'arms up in front', 'one leg ahead', 'gliding']"
369,"someone sitting facing the left quite chunky, looks sad, or looking out at the sun","['someone sitting facing the left quite chunky, looks sad, or looking out at the sun']"
370,"looks like a chicken beak for its body, seems it has a tail, one foot, balancing, looks like it's talking","['a chicken beak for its body', 'seems it has a tail', 'one foot', 'balancing', ""looks like it's talking""]"
371,"someone preaching waving hands and arms in the air, could be singing], no legs, arms out","['someone preaching waving hands and arms in the air, could be singing', 'no legs', 'arms out']"
372,"Looks like it has a chicken beak, or a face to the left of the body","['it has a chicken beak', 'a face to the left of the body']"
373,"looks like a chicken beak or with a tail, the beak is to the left of the body","['a chicken beak or with a tail', 'the beak is to the left of the body']"
374,"has a blocked body standing straight up with a v shape at the bottom, the shape with just a head and wide blocked body","['a blocked body standing straight up with a v shape at the bottom', 'the shape with just a head and wide blocked body']"
375,"has a body that's shaped like a point and just a head, has no arms","['a body that's shaped like a point and just a head', 'has no arms']"
376,"looks like it's holding something with a v shape on the right side of body, the shape is standing straight up, looks like it has a tail","['holding something with a v shape on the right side of body', 'the shape is standing straight up', 'has a tail']"
377,"the shape with arms out to the side with a tail, the shape looks like it's moving","['the shape with arms out to the side with a tail', ""the shape looks like it's moving""]"
378,"the chunky shape sitting down, has feet kicked out","['the chunky shape sitting down, has feet kicked out']"
379,"the shape with the hands up like a y, the shape has no legs, the shape is leaning to the left","['the shape with the hands up like a y', 'the shape has no legs', 'the shape is leaning to the left']"
380,"the shape is kicking its feet facing the left side, the shape has no arms","['the shape is kicking its feet facing the left side', 'the shape has no arms']"
381,"the shape looks like it's hold something facing the left, it looks like it's reading a book","['the shape looks like it's hold something facing the left', 'it looks like it's reading a book']"
382,"it has a sloped body with with two triangles and a square at the top, it's slopped on the right side","['a sloped body with two triangles and a square at the top', ""slopped on the right side""]"
383,"shape is bent at the knees with a v shape on the right side, the shape looks like its crouching","['shape is bent at the knees with a v shape on the right side, the shape looks like its crouching']"
384,"triangle head, no arms or legs, burlap sack body, like he's about to get mob hit, diamond head I mean","['triangle head', 'no arms or legs', 'burlap sack body', 'like he's about to get mob hit', 'diamond head']"
385,"2 triangle tits facing left, diamond head, one leg out to the right, like a ballerina, with giant knockers","['2 triangle tits facing left', 'diamond head', 'one leg out to the right, like a ballerina', 'with giant knockers']"
386,"diamond head, legs to the left and one triangle at the ass and another up by neck, looks like sitting down","['diamond head', 'legs to the left', 'one triangle at the ass', 'another up by neck', 'looks like sitting down']"
387,"facing right, knees slightly bent with what looks like a flat triangle ready to have something placed on it, knees bent, not on the ground","['facing right', 'knees slightly bent', 'flat triangle ready to have something placed on it', 'knees bent', 'not on the ground']"
388,looks like a nightstand with single diamond on top,['a nightstand with single diamond on top']
389,"guys sitting down, facing left, legs out, kinda depressed Like he just saw the Mario bros movie and is contemplating suicide","['guys sitting down, facing left, legs out, kinda depressed']"
390,"standing up facing left, looks like a preacher about to preach with an open book or someone at comic con going over the Klingon bible One of the 2","['standing up facing left', 'preacher about to preach with an open book', 'someone at comic con going over the Klingon bible']"
391,"counched down facing right < shape on the back and looks like they are eating a triangle, has a single fot out at the bottom, foot*","['counched down facing right', 'shape on the back and looks like they are eating a triangle', 'has a single foot out at the bottom']"
392,"Y shaped body, diamond head, no legs, looks like they just fell off a ladder","['Y shaped body', 'diamond head', 'no legs', 'looks like they just fell off a ladder']"
393,"triangle body, diamond head with 2 triangle ears Depressed alcoholic bugs bunny","['triangle body', 'diamond head with 2 triangle ears', 'Depressed alcoholic bugs bunny']"
394,"1 leg kicked out facing left, diamond on the back 2 legs, has a giant nose","['1 leg kicked out facing left', 'diamond on the back 2 legs', 'has a giant nose']"
395,">facing right, knees bent with a ^ shape at the back that is probably a part of a dress, like begging for scraps, kinda","['facing right', 'knees bent with a ^ shape at the back that is probably a part of a dress', 'like begging for scraps']"
396,"standing on 1 leg, right leg pointing to the right, 2 triangle hands pointing left, looks like he's dancing","['standing on 1 leg', 'right leg pointing to the right', '2 triangle hands pointing left', ""looks like he's dancing""]"
397,"guy lying down on his back, 1 square ear and a triangle ear, no legs, 1 little triangle at the bottom hanging, looks like he's chilling lying down, long neck dorito for a head","['guy lying down on his back', '1 square ear and a triangle ear', 'no legs', '1 little triangle at the bottom hanging', ""looks like he's chilling lying down"", 'long neck dorito for a head']"
398,"guy crouching facing to the right looks like he's holding or reading something, bent knees","['guy crouching facing to the right', ""he's holding or reading something"", 'bent knees']"
399,"looks like he's sitting down, < shape on his back, hes facing to the left, diamond head","['he's sitting down', 'shape on his back', 'hes facing to the left', 'diamond head']"
400,"looks like he's kicking to the left, and holding a flag standing on 1 leg","['he's kicking to the left', 'holding a flag', 'standing on 1 leg']"
401,"guy with the potato sack body, no arms or legs","['guy with the potato sack body, no arms or legs']"
402,"looks depressed, facing to the left, legs bent he's looking down, he's sitting down","['looks depressed', 'facing to the left', 'legs bent', ""he's looking down"", ""he's sitting down""]"
403,left side of his body looks like a square,['left side of his body looks like a square']
404,"looks like a mouse or a rat with a square and triangle ears, and a small triangle hand pointing out to the left, looks like he's facing left, big triangle beak pointing left","['a mouse or a rat with a square and triangle ears', 'a small triangle hand pointing out to the left', ""he's facing left"", 'big triangle beak pointing left']"
405,"looks like a priest facing left holding or reading a book, no legs","['a priest facing left holding or reading a book, no legs']"
406,"looks like a depressed guy with 2 triangle ears facing to the right, he's sitting down, looks like 2 mountains for a body","['a depressed guy with 2 triangle ears facing to the right', ""he's sitting down"", '2 mountains for a body']"
407,looks like a guy holding both his hands up slightly leaning to the left,['a guy holding both his hands up slightly leaning to the left']
408,"knees bent facing the right like he's holding something, he's looking up towards the sky","['knees bent facing the right like he's holding something', 'he's looking up towards the sky']"
409,standing up facing the left as if he's about to start preaching,['standing up facing the left as if he\'s about to start preaching']
410,"sitting down facing the left depressed with huge triangle ears, facing right","['sitting down facing the left', 'depressed', 'with huge triangle ears', 'facing right']"
411,"kicking one foot out to the left, diamond head that seems to be looking back","['kicking one foot out to the left', 'diamond head that seems to be looking back']"
412,"sitting down facing the left with arms out about to pray, triangle behind neck, seems to have a big body with small feet, head is a diamond with a triangle right behind it","['sitting down facing the left with arms out about to pray', 'triangle behind neck', 'seems to have a big body with small feet', 'head is a diamond with a triangle right behind it']"
413,sitting down facing the left looks sad with knees bent,"['sitting down facing the left', 'looks sad', 'with knees bent']"
414,potato sack body with head no limbs,['potato sack body with head no limbs']
415,mostly fat blocky body with head,['mostly fat blocky body with head']
416,"facing the right with one leg out in a dramatized fashion, head bent back and arms out","['facing the right with one leg out in a dramatized fashion', 'head bent back', 'arms out']"
417,facing the left arms in shape of beak with one foot sticking back,"['facing the left', 'arms in shape of beak', 'one foot sticking back']"
418,facing left looks like a flying angel,"['facing left', 'looks like a flying angel']"
419,"on knees facing the right with arms out as if praying or asking for something, looking up towards the sky","['on knees facing the right with arms out as if praying or asking for something, looking up towards the sky']"
420,"bugs bunny looking down, sittin","['bugs bunny looking down, sittin']"
421,"looking down towards the left, looks to be sad, big body","['looking down towards the left', 'looks to be sad', 'big body']"
422,"shrivelled up with one small foot and a triangle neck level, diamond head","['shrivelled up with one small foot', 'triangle neck level', 'diamond head']"
423,looking to the left holding what looks like a book or a box,"['looking to the left', 'holding what looks like a book or a box']"
424,"looks like it's going to do a backflip, one triangle at ass level, and one arm swinging back, swinging","['going to do a backflip', 'one triangle at ass level', 'one arm swinging back, swinging']"
425,double beak and a foot kicked back,"['double beak', 'a foot kicked back']"
426,"fat one with no arms, little triangle sticking out pointing towards the left","['fat one with no arms', 'little triangle sticking out pointing towards the left']"
427,"kneeling and looks like it's drinking out of a triangle, triangle poking out of its back","['kneeling and looks like it\'s drinking out of a triangle', 'triangle poking out of its back']"
428,"looking towards the right holding something or begging, has a small triangle pointing to the left out of its back, a gap in its dress","['looking towards the right holding something or begging', 'has a small triangle pointing to the left out of its back', 'a gap in its dress']"
429,"looks like it's falling on its back, two arms no legs, y shape","['falling on its back', 'two arms no legs', 'y shape']"
430,bending on its knees holding something or begging facing right,"['bending on its knees', 'holding something or begging', 'facing right']"
431,"one leg up towards the left looks like it's holding a flag, other foot down","['one leg up towards the left looks like it\'s holding a flag, other foot down']"
432,"Fat body with a s, square head, leaning to the right, 2 shoulders, bit like a seal laning up","['Fat body with a s', 'square head', 'leaning to the right', '2 shoulders', 'bit like a seal laning up']"
433,"flying man but could also be mistaken for a bird, flying to the left, with his hands raised in the air","['flying man', 'could also be mistaken for a bird', 'flying to the left', 'with his hands raised in the air']"
434,"on one leg, as if he's skating","['on one leg, as if he's skating']"
435,"sitting down with a weird hat, with his square head looking down to the right, two pyramid shapes on his square head, looks like he's sitting on the floor, looking to the right with his head leaning forward","['sitting down with a weird hat', 'with his square head looking down to the right', 'two pyramid shapes on his square head', 'looks like he's sitting on the floor', 'looking to the right with his head leaning forward']"
436,"looking backwards in a weird pose, body going to the right as if he's falling, and his head looks like its looking behind him, his legs are already on the floor but his torso isn't, his right hand is about to protect him from the fall","['looking backwards in a weird pose', 'body going to the right as if he's falling', 'his head looks like its looking behind him', 'his legs are already on the floor but his torso isn't', 'his right hand is about to protect him from the fall']"
437,"large body with pointy end as his shoulder, static pose standing, with only one leg, his body almost looks like a half square from the left and top, head shaped like a diamond, right shoulder sticking out","['large body with pointy end as his shoulder', 'static pose standing', 'with only one leg', 'his body almost looks like a half square from the left and top', 'head shaped like a diamond', 'right shoulder sticking out']"
438,"looks almost like a witch on a broomstick, legs bent to the left, diamond shaped head on a slim ish torso, pointy in the middle to the right","['witch on a broomstick', 'legs bent to the left', 'diamond shaped head on a slim ish torso', 'pointy in the middle to the right']"
439,"looks a bit like a priest giving out something, standing straight looking to the left","['a priest giving out something', 'standing straight looking to the left']"
440,"sitting down, looks like he has his arms behind his body, facing the left, with his legs raised up to his knees, face facing the left","['sitting down', 'arms behind his body', 'facing the left', 'legs raised up to his knees', 'face facing the left']"
441,"very wonky figure, diamond head, pointy to the right in the middle, looks like he has a tiny shoulder on the right, larger bottom then torso and head, looks like he's going to drill, drilling to the right","['very wonky figure', 'diamond head', 'pointy to the right in the middle', 'looks like he has a tiny shoulder on the right', 'larger bottom then torso and head', ""looks like he's going to drill"", 'drilling to the right']"
