,text,gpt_out
575,"square on top of head ,spiky end up, left has hand, and square under hand","['square on top of head', 'spiky end up', 'left has hand', 'square under hand']"
576,"like a ballet pose, two paws left, tail on right, square head top spike end up","['like a ballet pose', 'two paws left', 'tail on right', 'square head top spike end up']"
577,"no arms, no legs sitting down, like a monk, only square on head like before","['no arms', 'no legs sitting down', 'like a monk', 'only square on head like before']"
578,"look for foot of the ground, like flag on the back, one foot in the air other on ground","['foot of the ground', 'flag on the back', 'one foot in the air', 'other on ground']"
579,"chap sitting feet on left, square on head","['chap sitting feet on left', 'square on head']"
580,"look for two tranales as arms, triangles, leg on left, kneeling towards right, arms like two kites","['two triangles as arms', 'leg on left', 'kneeling towards right', 'arms like two kites']"
581,"this one has two triangle on head, sitting down","['two triangles on head', 'sitting down']"
582,"square and triangle on head, triangle bottom right, big blob on left","['square and triangle on head', 'triangle bottom right', 'big blob on left']"
583,"like monk, triangle hand pointing right, legs bent, square head, pointing up","['like monk', 'triangle hand pointing right', 'legs bent', 'square head', 'pointing up']"
584,"big blob square on head, pointy triangle right, tiny foot rt","['big blob square on head', 'pointy triangle right', 'tiny foot rt']"
585,"very geometric square head, tail left, hand triangle right, square head connected to another square head, jutting to triangle RT hand","['very geometric square head', 'tail left', 'hand triangle right', 'square head connected to another square head', 'jutting to triangle RT hand']"
586,"ok left like square, right hand like triangle pointing up, square head, tilting to left 45 degrees","['left like square', 'right hand like triangle pointing up', 'square head', 'tilting to left 45 degrees']"
587,"guy sitting to the right, 2 triangle on top of head like bunny ears","['guy sitting to the right', '2 triangle on top of head like bunny ears']"
588,"like a baby wrapped in a towel, with a bit sticking out of the bottom right, emerald shape with a triangle sticking out bottom right, with square head, on the top","['like a baby wrapped in a towel, with a bit sticking out of the bottom right', 'emerald shape with a triangle sticking out bottom right', 'with square head', 'on the top']"
589,"guy tilted to the left with hands for kites, right hand is higher","['guy tilted to the left with hands for kites, right hand is higher']"
590,"square head slightly to the right on top of the body, walking towards the left, has 2 legs","['square head slightly to the right on top of the body', 'walking towards the left', 'has 2 legs']"
591,"standing on 1 leg with the other one raised, leaning towards the left like a yoga pose","['standing on 1 leg with the other one raised, leaning towards the left like a yoga pose']"
592,"guy sitting slouched to the left, leg pointing towards the left, head slightly down","['guy sitting slouched to the left', 'leg pointing towards the left', 'head slightly down']"
593,"2 triangles for arms and square head, lower body is big with a tail coming out the left side, like a dragons tail with a triangle point, right arm is only slightly higher than the left, and a gap between the body and arm, on the right hand side","['2 triangles for arms and square head', 'lower body is big with a tail coming out the left side, like a dragons tail with a triangle point', 'right arm is only slightly higher than the left', 'a gap between the body and arm', 'on the right hand side']"
594,"guy with slightly bent knees with a triangle coming out the right side, standing up","['guy with slightly bent knees with a triangle coming out the right side, standing up']"
595,"guy standing up, very small triangle for left side arm and big one for the right, the bottom half of the body 2 triangles on the right side of the body, and rhombus on its side on the left, very small arm on the left, and large arm on the right","['guy standing up', 'very small triangle for left side arm', 'big one for the right', 'bottom half of the body', '2 triangles on the right side of the body', 'rhombus on its side on the left', 'very small arm on the left', 'large arm on the right']"
596,"person in a yoga like pose, with its back arched, 2 triangle arms on the right side, legs are on the floor, rhombus on the bottom, skinny body","['person in a yoga like pose', 'with its back arched', '2 triangle arms on the right side', 'legs are on the floor', 'rhombus on the bottom', 'skinny body']"
597,"square body, but on the right side it has a triangle coming out the top and at the bottom, square head in the center, straight edge on the left","['square body', 'triangle coming out the top and at the bottom', 'square head in the center', 'straight edge on the left']"
598,"monk looking person with its arm out to the left, straight edge on the right side, arm out the left","['monk looking person with its arm out to the left', 'straight edge on the right side', 'arm out the left']"
599,"looks like a person in graduation gown facing left arms extended out diamond shaped head, flat back feet pointing left","['a person in graduation gown facing left', 'arms extended out', 'diamond shaped head', 'flat back', 'feet pointing left']"
600,"flat bottom attached triangle dangling on right towards bottom, square on top attached to longer neck, side triangle off of side of chimney like structure","['flat bottom attached triangle dangling on right towards bottom', 'square on top attached to longer neck', 'side triangle off of side of chimney like structure']"
601,looks like someone kneeling in a prayer facing to the right with heels up behind them,['someone kneeling in a prayer facing to the right with heels up behind them']
602,looks like a turtle shell back with legs seated position facing left,['a turtle shell back with legs seated position facing left']
603,has 2 different triangle sizes protruding from top of head,['2 different triangle sizes protruding from top of head']
604,armless and legless figure looks like they are wrapped in blanket,"['armless and legless figure', 'wrapped in blanket']"
605,"facing to the right with knees bent and hands arms same length as knees right, knees are right below the arms outstretched","['facing to the right with knees bent', 'hands arms same length as knees right', 'knees are right below the arms outstretched']"
606,a yoga pose where they are bending with triangle sticking out of back tail,['a yoga pose where they are bending with triangle sticking out of back tail']
607,has one square and a triangle coming from top of it the top of the figure has a very pointy edge,"['one square', 'a triangle coming from top of it', 'the top of the figure has a very pointy edge']"
608,this has a flat back short feet pointing to the right arm top is longer than bottom,"['a flat back', 'short feet pointing to the right', 'arm top is longer than bottom']"
609,"this one looks like they could be swimming floating arms are outstretched over above head, left arm has head near it","['they could be swimming', 'floating arms are outstretched over above head', 'left arm has head near it']"
610,looks like a creature with a pointed nose and they are looking down one of their legs are raised and they are facing left,"['a creature with a pointed nose', 'looking down', 'one of their legs are raised', 'facing left']"
611,"facing left, flat back arms outstretched, tinyfeet facing left, flat bottom, square coming off the body on the left little triangle on top facing left, diamond head","['facing left', 'flat back', 'arms outstretched', 'tiny feet facing left', 'flat bottom', 'square coming off the body on the left', 'little triangle on top facing left', 'diamond head']"
612,"facing left, in prayer, flat bottom, heels up behind, bottom left of the body is triangular, looks like pac man's mouth","['facing left', 'in prayer', 'flat bottom', 'heels up behind', 'bottom left of the body is triangular', ""looks like pac man's mouth""]"
613,"long flat bottom , like a dragging leg, little triangle on the right hanging down, head is square and to the left, thin body","['long flat bottom, like a dragging leg', 'little triangle on the right hanging down', 'head is square and to the left', 'thin body']"
614,"looks like a mouse to me square head balancing on a triangle to the right, previously described as dragon tail","['a mouse', 'square head balancing on a triangle to the right, previously described as dragon tail']"
615,"facing left, standing on one foot, other is raised, head tilted far to the right, one foot is higher, NOT the yoga pose one, the other one standing on one foot","['facing left', 'standing on one foot', 'other is raised', 'head tilted far to the right', 'one foot is higher', 'NOT the yoga pose one', 'the other one standing on one foot']"
616,"wrapped in blanket no limbs, diamond head, triangle pointing right at the bottom of body, flat bottom attached to the triangle facing right, nothing else coming off body, just head and triangle at the bottom right","['wrapped in blanket no limbs', 'diamond head', 'triangle pointing right at the bottom of body', 'flat bottom attached to the triangle facing right', 'nothing else coming off body', 'just head and triangle at the bottom right']"
617,two triangles of diff sizes on top of head,['two triangles of diff sizes on top of head']
618,"leaning left, arms outstretched above head, head close to left arm, no legs","['leaning left', 'arms outstretched above head', 'head close to left arm', 'no legs']"
619,"facing left, diamond head, legs bent arms outstretched, flat back","['facing left', 'diamond head', 'legs bent', 'arms outstretched', 'flat back']"
620,sitting down facing left turtle shell back,"['sitting down facing left', 'turtle shell back']"
621,"completely flat edge on left, diamond head in centre, top of the body is wider than the bottom, like a square with some bits missing on the left","['completely flat edge on left', 'diamond head in centre', 'top of the body is wider than the bottom', 'like a square with some bits missing on the left']"
622,"yoga pose, facing left, leg kicked out to the right behind them, arms are two triangles on the right, standing on one leg","['yoga pose', 'facing left', 'leg kicked out to the right behind them', 'arms are two triangles on the right', 'standing on one leg']"
623,"diamond head, sitting leg left, no arms","['diamond head', 'sitting leg left', 'no arms']"
624,two triangles on head,['two triangles on head']
625,"one leg, diamond head, arms 2 left, square tail, triangle tail sorry","['one leg', 'diamond head', 'arms 2 left', 'square tail', 'triangle tail']"
626,"diamond head leaning left, no legs, right arm higher than left","['diamond head leaning left', 'no legs', 'right arm higher than left']"
627,"square with bits missing, diamond head","['square with bits missing', 'diamond head']"
628,"monk facing left, diamond head, straight back","['monk facing left', 'diamond head', 'straight back']"
629,"one leg higher than the other, like flag on back on top right","['one leg higher than the other', 'flag on back on top right']"
630,"like monk praying face right, diamond head, triangle hand right, head on top of another triangle","['monk praying face right', 'diamond head', 'triangle hand right', 'head on top of another triangle']"
631,"similar to last, right faced","['similar to last, right faced']"
632,diamond and triangle on head,['diamond and triangle on head']
633,"two triangles for arms, diamond head, facing right, feet behind","['two triangles for arms', 'diamond head', 'facing right', 'feet behind']"
634,"diamond head, no arms or legs","['diamond head, no arms or legs']"
635,"guy leaning to the left with the right arm bit more higher, kite hands","['guy leaning to the left', 'right arm bit more higher', 'kite hands']"
636,guy with legs bent slightly looking towards the right,['guy with legs bent slightly looking towards the right']
637,"wrapped up baby with a bit coming out the bottom right, a small triangle coming out the bottom right","['wrapped up baby with a bit coming out the bottom right', 'a small triangle coming out the bottom right']"
638,"yoga position, standing on one leg facing the left 2 triangles for arms, and triangle tail, coming out the right side","['yoga position', 'standing on one leg facing the left', '2 triangles for arms', 'triangle tail, coming out the right side']"
639,"creature looking thing walking towards the left, standing on one leg and one facing the left like its walking, diamond coming out the top right, flat back","['creature looking thing walking towards the left', 'standing on one leg and one facing the left like its walking', 'diamond coming out the top right', 'flat back']"
640,"arched back yoga pose skinny body, triangle hands, square head leaning towards the left, one hand is quite low and the other is high, both on the right side","['arched back yoga pose', 'skinny body', 'triangle hands', 'square head leaning towards the left', 'one hand is quite low and the other is high', 'both on the right side']"
641,"flat left side, the right side has a triangle at the top and the bottom, head is central on the shape","['flat left side', 'the right side has a triangle at the top and the bottom', 'head is central on the shape']"
642,"sitting down with bunny ears, looking down towards the right, triangle ears, on top of square","['sitting down with bunny ears', 'looking down towards the right', 'triangle ears', 'on top of square']"
643,"turtle back lad sitting down, looking down to the left, guy sitting down facing the left, big back","['turtle back lad sitting down', 'looking down to the left', 'guy sitting down facing the left', 'big back']"
644,"mouse looking lower body, 2 triangles for arms, both sides, the right side has a small gap between the body","['mouse looking lower body', '2 triangles for arms, both sides', 'the right side has a small gap between the body']"
645,"monk guy, facing the left, arms out, flat back on the right side, small foot","['monk guy', 'facing the left', 'arms out', 'flat back on the right side', 'small foot']"
646,"pac man body guy, skinny body with rhombus on the left side at the bottom, then the pac man shape on the right of the body, then a square head central","['pac man body guy', 'skinny body with rhombus on the left side at the bottom', 'pac man shape on the right of the body', 'square head central']"
647,it looks like someone kneeling and facing to the right and pointing,['someone kneeling and facing to the right and pointing']
648,"it looks like someone raising their arms and kicking facing left, with their head tilted back","['someone raising their arms and kicking facing left, with their head tilted back']"
649,it has a long straight side on the left and pointing out on the right,['a long straight side on the left and pointing out on the right']
650,"it looks like someone is pretending to be a ghoo=st and going ""booooo"" Ut's angled from right to left and arms are up above the head","['someone is pretending to be a ghost', 'going ""booooo""', ""angled from right to left"", 'arms are up above the head']"
651,It looks like someone sitting but you can't see their feet or arms just a body and head,"['someone sitting', 'just a body and head']"
652,it looks like someone ice skating and they are facing to the left and one leg is up behind them going out to the right,"['someone ice skating', 'facing to the left', 'one leg is up behind them going out to the right']"
653,"it looks like someone sitting down with their legs out, going from right to left","['someone sitting down with their legs out, going from right to left']"
654,"it looks like someone kneeling with their leg going out to the left and both their arms our are going in each direction, out*","['someone kneeling with their leg going out to the left', 'both their arms our are going in each direction']"
655,"it looks like someone holding something and they're facing from right to left, they are], like oliver twist asking for more","['someone holding something', 'facing from right to left', 'like Oliver Twist asking for more']"
656,"it looks like someone dancing, one big leg behind going to the left and a smaller leg going out to the right and arms up in front of head to the right","['someone dancing', 'one big leg behind going to the left', 'a smaller leg going out to the right', 'arms up in front of head to the right']"
657,it looks like someone kneeling from left to right with their feet awkwardly behind them and their arms at body height facing out to the right,"['someone kneeling from left to right', 'feet awkwardly behind them', 'arms at body height facing out to the right']"
658,"it looks like a rabbit, the head has ears","['a rabbit', 'the head has ears']"
659,it looks like someone sitting down with their legs facing to the left,['someone sitting down with their legs facing to the left']
660,"it looks like someone sitting with just a body and a head, if they did have feet they'd be slightly to the right","['someone sitting with just a body and a head, if they did have feet they'd be slightly to the right']"
661,"looks like a ghost going ""boo"" with arms above head","['a ghost going ""boo"" with arms above head']"
662,"it looks like it has a straight left side and straight bottom with a bit poking out facing the right, and it does not look like a bunny","['it has a straight left side and straight bottom with a bit poking out facing the right', 'does not look like a bunny']"
663,"looks like a rabbit with ears, on top of a right angle triangle facing to the right","['a rabbit with ears', 'on top of a right angle triangle facing to the right']"
664,"looks like a person with one big thick leg behind them that sticks out to the left and then a small triangular leg facing to the right, their arms are above head facing right","['a person with one big thick leg behind them that sticks out to the left', 'a small triangular leg facing to the right', 'their arms are above head facing right']"
665,looks like someone offering something in front of them or holding something like oliver twist i want some more they are facing the left and have a straight back on the right,"['someone offering something in front of them or holding something like oliver twist', 'facing the left', 'have a straight back on the right']"
666,looks like someone facing to the right with arms facing to the right (triangle) and then legs bent like a lightning bolt with knees facing to the right,['someone facing to the right with arms facing to the right (triangle) and then legs bent like a lightning bolt with knees facing to the right']
667,"looks like someone casually kicking their left leg out with right leg straight below them and almost looks like they have angel wing, their head is huge like a rhino, and faces to the left","['someone casually kicking their left leg out with right leg straight below them', 'almost looks like they have angel wing', 'their head is huge like a rhino', 'faces to the left']"
668,"looks like someone kneeling down facing to the right with like arms facing to the right or umbrella, their feet are tucked under them thickly","['someone kneeling down facing to the right', 'arms facing to the right or umbrella', 'feet are tucked under them thickly']"
669,looks like someone figure skating or ice skating facing the left with their leg sticking out on the right,['someone figure skating or ice skating facing the left with their leg sticking out on the right']
670,looks like someone kneel kicking with back leg out to the left and arms on either side of head (one in front and one behind) like they're about to do martial arts,"['someone kneel kicking with back leg out to the left', 'arms on either side of head (one in front and one behind)', ""they're about to do martial arts""]"
671,"The person is facing towards the left, both arms and legs pointing to left, Looks like he is holding something","['The person is facing towards the left', 'both arms and legs pointing to left', 'Looks like he is holding something']"
672,Has bunny ears and is facing towards the right,"['Has bunny ears', 'is facing towards the right']"
673,"One leg is pointed towards the right Like martial arts move, Two arms pointed on left, Face pointing to left","['One leg is pointed towards the right', 'Two arms pointed on left', 'Face pointing to left']"
674,"He is kneeling down, with arm towards right Looks like a tail on the left, with sharp edge pointing upwards, He is facing right","['He is kneeling down, with arm towards right', 'Looks like a tail on the left, with sharp edge pointing upwards', 'He is facing right']"
675,"He is facing right, with one arm pointing right, the other left Looks like a tail is pointing left","['He is facing right', 'with one arm pointing right', 'the other left', 'Looks like a tail is pointing left']"
676,"He is facing right, with no arms at all","['He is facing right, with no arms at all']"
677,"Head is slightly pointing towards left Two triangles are pointing right, One is triangle is higher than the other","['Head is slightly pointing towards left', 'Two triangles are pointing right', 'One triangle is higher than the other']"
678,"He appears to be kneeling, with face and arms pointing right, Kneecaps pointing right","['He appears to be kneeling, with face and arms pointing right, Kneecaps pointing right']"
679,"Both feet pointing left, right right one higher than left, Right foot higher than left foot, when pointing left","['Both feet pointing left', 'right right one higher than left', 'Right foot higher than left foot', 'when pointing left']"
680,"On left, the back is straight Arm is pointing right","['On left', 'the back is straight', 'Arm is pointing right']"
681,"Person appears like a ghost, with both arms up","['Person appears like a ghost, with both arms up']"
682,"Person is sat down, facing right Feet pointing left, I meant facing left, Feet pointing left","['Person is sat down, facing right', 'Feet pointing left', 'I meant facing left', 'Feet pointing left']"
683,"it looks like oliver twist asking for more, facing left and arms out to left, straight back on right","['oliver twist asking for more', 'facing left', 'arms out to left', 'straight back on right']"
684,sitting down facing left with legs out to the left,['sitting down facing left with legs out to the left']
685,someone kneeling to the right with arm out to the right and feet pointed out the left and up sharply,['someone kneeling to the right with arm out to the right and feet pointed out the left and up sharply']
686,"looks like an ice skater, facing left, one leg down other up to the right and both arms to the left","['an ice skater', 'facing left', 'one leg down other up to the right', 'both arms to the left']"
687,facing right with arm out to the right with a bend in the knee like a lightning bolt,"['facing right', 'arm out to the right', 'bend in the knee like a lightning bolt']"
688,looks like a ghost,['looks like a ghost']
689,"looks like they are kneeling facing right with knees to right and one keg to the left and an arm in each direction, leg","['they are kneeling facing right with knees to right', 'one keg to the left', 'an arm in each direction', 'leg']"
690,"straight back on left, arm out to the right, small foot to the right","['straight back on left', 'arm out to the right', 'small foot to the right']"
691,"kneeling to the right, no arms, knee to the right","['kneeling to the right', 'no arms', 'knee to the right']"
692,rabbit,['rabbit']
693,"facing to the left, rhino, head back, arms up to the right, both legs facing left","['facing to the left', 'rhino', 'head back', 'arms up to the right', 'both legs facing left']"
694,"looks like someone dancing, facing left, arms up to right, one small leg to right and big leg to left, facing right!, my bad","['someone dancing', 'facing left', 'arms up to right', 'one small leg to right', 'big leg to left', 'facing right']"
695,flat left back with small arm out to the right,['flat left back with small arm out to the right']
696,no arms and just body with head with knee slightly facing the right,['no arms and just body with head with knee slightly facing the right']
697,ghost,['ghost']
698,"oliver twist asking for more facing left with arms outstretched to the left, or robe sleeves","['oliver twist asking for more facing left with arms outstretched to the left, or robe sleeves']"
699,kneeling facing right with legs tucked under and feet pointing sharply up behind it and arms facing out to the right and whole body facing right,['kneeling facing right with legs tucked under and feet pointing sharply up behind it and arms facing out to the right and whole body facing right']
700,rabbit with ears,['rabbit with ears']
701,facing right slight bend in knees looks like lightning bolt,"['facing right', 'slight bend in knees', 'looks like lightning bolt']"
702,person dancing with one big leg out to the left and head thrown back with arms out in front of it but whole body is facing the right with one small leg out facing to the right too,['person dancing with one big leg out to the left and head thrown back with arms out in front of it but whole body is facing the right with one small leg out facing to the right too']
703,looks like ice skater facing the left with both arms facing out to the left and then back leg outstretched to the right,"['ice skater facing the left', 'both arms facing out to the left', 'back leg outstretched to the right']"
704,person sitting down with legs facing to the left,['person sitting down with legs facing to the left']
705,"looks like doing karate with back leg facing out to the left and both arms out in opposite directions, like one arm in front of head and one arm behind","['doing karate with back leg facing out to the left', 'both arms out in opposite directions', 'one arm in front of head', 'one arm behind']"
706,big rhino head facing left with leg facing left like it's casually kicking out and then looks like it has little angel wings that stick out from back on the right,['big rhino head facing left with leg facing left like it's casually kicking out and then looks like it has little angel wings that stick out from back on the right']
707,"Facing towards the right, with arms points right Looks like a tail on left, pointed upwards","['Facing towards the right', 'with arms points right', 'Looks like a tail on left, pointed upwards']"
708,Bunny ears,['Bunny ears']
709,"Left back is straight Face is facing right, and arm is pointing right","['Left back is straight', 'Face is facing right', 'arm is pointing right']"
710,"Sat down, facing left Legs pointing left","['Sat down, facing left', 'Legs pointing left']"
711,"Kneeling down slightly, facing right Arms pointing right, Arms pointing right, kneeling down","['Kneeling down slightly, facing right', 'Arms pointing right', 'Arms pointing right', 'kneeling down']"
712,"Facing right, Right arm is slightly higher than left arm Appears there is a tail pointing left","['Facing right', 'Right arm is slightly higher than left arm', 'Appears there is a tail pointing left']"
713,"Both arms pointing left, with one much higher than other, Legs pointing left, Both arms pointing right, with one much higher than other","['Both arms pointing left, with one much higher than other', 'Legs pointing left', 'Both arms pointing right, with one much higher than other']"
714,"Both legs are facing left, with right one higher than the other, Both legs are facing left, with right one higher than the other","['Both legs are facing left, with right one higher than the other']"
715,Ghost,['Ghost']
716,Karate kick Both arms pointing left,"['Karate kick', 'Both arms pointing left']"
717,Facing left Asking for something Feet pointing left,"['Facing left', 'Asking for something', 'Feet pointing left']"
718,"Facing right, with no arms","['Facing right, with no arms']"
719,"square on the upper left, tri hanging off bottom right","['square on the upper left', 'tri hanging off bottom right']"
720,"square up top, tri pointing on right middle, straight edge on left","['square up top', 'tri pointing on right middle', 'straight edge on left']"
721,"looks like someone sitting, tri on bottom left like a foot","['someone sitting', 'tri on bottom left like a foot']"
722,"looks like someone standing with foot out, square hanging off top of head","['someone standing with foot out', 'square hanging off top of head']"
723,"resembles a bird, with 2 wings out","['resembles a bird', '2 wings out']"
724,"large tri is bottom, top 3 shapes look like windmill","['large tri is bottom', 'top 3 shapes look like windmill']"
725,"windmill on top again, bottom looks like a house with a tri off bottom left","['windmill on top again', 'bottom looks like a house with a tri off bottom left']"
726,"tri pointing off right, 2 squares on top of each other up top","['tri pointing off right', '2 squares on top of each other up top']"
727,looks like person standing holding something off to the left,['person standing holding something off to the left']
728,"straight edge on left, with tri pointing out at top right and bottom left","['straight edge on left', 'tri pointing out at top right and bottom left']"
729,"person standing with foot out behind them, foot out on right","['person standing with foot out behind them', 'foot out on right']"
730,"tri out of bottom right, solid black middle, head up top","['tri out of bottom right', 'solid black middle', 'head up top']"
731,"Bunny sitting, looking to the right","['Bunny sitting, looking to the right']"
732,"Mostly Solid blob, diamond on top Angle off to the bottom right","['Mostly Solid blob', 'diamond on top', 'Angle off to the bottom right']"
733,"Person sitting Facing left, reading a book, Knees up","['Person sitting Facing left, reading a book, Knees up']"
734,"Person; kneeling pointing to the right, head tilted back","['kneeling pointing to the right', 'head tilted back']"
735,Person standing Pointing to the left with one finger,"['Person standing', 'Pointing to the left with one finger']"
736,Person shrugging Leaning towards the left,"['Person shrugging', 'Leaning towards the left']"
737,"Windmill blades on top Points to the left and right, Small triangle on bottom left","['Windmill blades on top', 'Points to the left and right', 'Small triangle on bottom left']"
738,Person skating or standing with leg extended behind them,['Person skating or standing with leg extended behind them']
739,Person pointing to the right Knees bent,"['Person pointing to the right', 'Knees bent']"
740,"Person standing and pointing to the right Sharp point in bottom left, Two diamonds on top, *diamonds","['Person standing and pointing to the right', 'Sharp point in bottom left', 'Two diamonds on top', '*diamonds']"
741,"Creature standing One leg raised Looking downwards, Maybe a wing on the back","['Creature standing', 'One leg raised', 'Looking downwards', 'Maybe a wing on the back']"
742,Portly person Standing Pointing right Body looks like Vermont,"['Portly person', 'Standing', 'Pointing right', 'Body looks like Vermont']"
743,"person facing the left holding something, standing up","['person facing the left holding something, standing up']"
744,kneeling to the right holding something,['kneeling to the right holding something']
745,"completely flat right side, diamond on top pointing right, *straight, not flat","['completely flat right side', 'diamond on top pointing right', 'straight, not flat']"
746,looks like its got a rabbit head windmill on top,['its got a rabbit head windmill on top']
747,looks like a windmill shape on top small triangle bottom left,"['windmill shape on top', 'small triangle bottom left']"
748,"leg stretched out behind, head leaning back with arm out, small triangle bottom right","['leg stretched out behind', 'head leaning back with arm out', 'small triangle bottom right']"
749,"kinda looks like the letter i, but with a kick, diamond on top, point out bottom right","['the letter i, but with a kick, diamond on top, point out bottom right']"
750,"sitting backwards with knees up, facing left","['sitting backwards with knees up, facing left']"
751,"standing with one leg out to the right, both arms to the left","['standing with one leg out to the right, both arms to the left']"
752,"bent knees, facing right with something in hands","['bent knees', 'facing right', 'with something in hands']"
753,"standing facing left, looking down diamond on its 'back', one leg up","['standing facing left', 'looking down', 'diamond on its back', 'one leg up']"
754,"both arms in the air, leaning to the left","['both arms in the air, leaning to the left']"
755,"square top left, tri bottom right, looks like someone wearing a dress with a train that is on the left","['square top left', 'tri bottom right', 'someone wearing a dress with a train that is on the left']"
756,"square up top, tri mid left, looks like a person standing on one leg with one leg out, facing left, arms out left","['square up top', 'tri mid left', 'person standing on one leg with one leg out', 'facing left', 'arms out left']"
757,"windmill shape on top, tri sticking out bottom left","['windmill shape on top', 'tri sticking out bottom left']"
758,Looks like a person shrugging or slowly falling to the left,['a person shrugging or slowly falling to the left']
759,"Looks like a person facing left with a box or bowl in their hand, diamond square up top, flat right side","['a person facing left with a box or bowl in their hand', 'diamond square up top', 'flat right side']"
760,"Looks like someone bowing to the right with a book or bowl in hand, Diamond square up top, tri edge right","['someone bowing to the right with a book or bowl in hand', 'Diamond square up top', 'tri edge right']"
761,"diamond square up top, totally flat left edge","['diamond square up top', 'totally flat left edge']"
762,Looks like a sitting sad bunny sitting down in a blanket,['sitting sad bunny sitting down in a blanket']
763,"Looks like someone kneeling with book or bowl, facing right, maybe has a tail like a mermaid","['someone kneeling with book or bowl, facing right, maybe has a tail like a mermaid']"
764,"Looks like a person facing right sitting with their knees up, Slightly hunched","['a person facing right sitting with their knees up, Slightly hunched']"
765,Looks like a standing animal looking down with one leg up looking down facing left,['a standing animal looking down with one leg up looking down facing left']
766,"diamond square up top, tri bottom right, left side flat","['diamond square up top', 'tri bottom right', 'left side flat']"
767,"figure skater, facing left","['figure skater, facing left']"
768,"guy sitting, facing left, knees up","['guy sitting, facing left, knees up']"
769,"dinosaur kicking right, holding something over his shoulder, looking down","['dinosaur kicking right', 'holding something over his shoulder', 'looking down']"
770,"person praying, facing right, feet (left triangle) up","['person praying', 'facing right', 'feet (left triangle) up']"
771,"boot facing left, right triangle is the heel, square top left","['boot facing left', 'right triangle is the heel', 'square top left']"
772,looks like a blob with a diamond on top or a person in the fetal position,"['a blob with a diamond on top', 'a person in the fetal position']"
773,"candle with the right side bitten out, diamond wick","['candle with the right side bitten out', 'diamond wick']"
774,"person handing out diplomas, facing left","['person handing out diplomas, facing left']"
775,"person kneeling, facing right, feet down, trapezoid bottom","['person kneeling, facing right, feet down, trapezoid bottom']"
776,"person kneeling windmill head, arms out","['person kneeling windmill head, arms out']"
777,"figure skater, back leg out","['figure skater', 'back leg out']"
778,"leaning left, waving hands","['leaning left', 'waving hands']"
779,depressed bunny,['depressed bunny']
780,person with back leg raised both arms on left,['person with back leg raised both arms on left']
781,person standing with left arm out,['person standing with left arm out']
782,animal with front leg raised facing left,['animal with front leg raised facing left']
783,person kneeling with right arm pointing out,['person kneeling with right arm pointing out']
784,"right angle on left side 3 triangles on right side, right side is straight","['right angle on left side', '3 triangles on right side', 'right side is straight']"
785,person standing with knees bent arm facing right,"['person standing with knees bent', 'arm facing right']"
786,windmill with triangle on left side,['windmill with triangle on left side']
787,lowercase i or person with no limbs sitting facing right,['lowercase i or person with no limbs sitting facing right']
788,person leaning to left with arms out,['person leaning to left with arms out']
789,person sitting facing left with knees up,['person sitting facing left with knees up']
790,person with huge left leg and small right leg,['person with huge left leg and small right leg']
791,Hands and arms are high in the air,['Hands and arms are high in the air']
792,"Reclining Square on forehead, triangle on back, sitting and reclining Square on forehead above nose, upside down triangle on back","['Reclining Square on forehead', 'triangle on back', 'sitting and reclining Square on forehead above nose', 'upside down triangle on back']"
793,Ballet dancer One leg in the air,"['Ballet dancer', 'One leg in the air']"
794,"Holding bowl in hand, standing straight","['Holding bowl in hand, standing straight']"
795,"sitting down, one square on head, sitting straight up","['sitting down', 'one square on head', 'sitting straight up']"
796,"Looks like a box figure, Box head on one side, One side of box is straight, one side of figure is square","['Looks like a box figure', 'Box head on one side', 'One side of box is straight', 'one side of figure is square']"
797,"Looks like an indian squatting, Two feathers in head, Box head slightly down","['an indian squatting', 'Two feathers in head', 'Box head slightly down']"
798,"sitting down, legs up feet up, head bowed down, legs up to chest","['sitting down', 'legs up feet up', 'head bowed down', 'legs up to chest']"
799,"Looks like a person with bowl and kneeling, Legs bent","['a person with bowl and kneeling', 'Legs bent']"
800,"Image doesn't look like a person, Looks like head is cut in half and folded backwards, Square and triangle on top","['head is cut in half and folded backwards', 'Square and triangle on top']"
801,"Looks like the image is bowing down, Holding a bowl","['the image is bowing down', 'Holding a bowl']"
802,"walking image, head down, looks like flag on back, back, Only image walking","['walking image', 'head down', 'looks like flag on back', 'back', 'Only image walking']"
803,rhombus on the middle and left side is straight line,['rhombus on the middle and left side is straight line']
804,"okay, there's only 1 person who picked the wrong answer just now You guys need to find straight vertical line on the left and rhombus on the middle, then click the, image above it, 2 instructions here","['straight vertical line on the left', 'rhombus on the middle']"
805,"no arms, rhombus on the middle, rhombus = head in the middle","['no arms', 'rhombus on the middle', 'rhombus = head in the middle']"
806,"okay, rhombus head in the middle and right hand is holding a bowl and the legs are zig zagging down","['rhombus head in the middle', 'right hand is holding a bowl', 'legs are zig zagging down']"
807,two arms on air and no legs,['two arms on air and no legs']
808,"a ballet dancer, rhombus & two hands on the left 1 leg is standing and another leg on your right","['a ballet dancer', 'rhombus & two hands on the left', '1 leg is standing and another leg on your right']"
809,"head in the middle, right hand holding a bowl and both legs are squatting down, hand facing the right side","['head in the middle', 'right hand holding a bowl', 'both legs are squatting down', 'hand facing the right side']"
