,text,gpt_out
295,"Standing figure, arms out to the left in a begging manner or as if about to pray Completely straight back on the right side, PRIEST like, only irregularity of shapes on the left and left foot is visible","['Standing figure', 'arms out to the left in a begging manner or as if about to pray', 'Completely straight back on the right side', 'PRIEST like', 'only irregularity of shapes on the left and left foot is visible']"
296,"Looks like a sitting bunny rabbit with large ears, facing to the RIGHT side, sitting down, straight back","['sitting bunny rabbit with large ears', 'facing to the RIGHT side', 'sitting down', 'straight back']"
297,"Looks somehow like a walking T-shirt, standing on the left leg, right leg is elevated in front of the body, No head, sort of could be seen as the head facing backward","['a walking T-shirt', 'standing on the left leg', 'right leg is elevated in front of the body', 'No head', 'could be seen as the head facing backward']"
298,"Politely kneeling to the right side of the screen, humble figure, arms out looks like holding a plate, sharp toes pointing vertically on the left side, not completely on the floor, but clearly a kneeling position, arms are in front to the RIGHT not left","['Politely kneeling to the right side of the screen', 'humble figure', 'arms out looks like holding a plate', 'sharp toes pointing vertically on the left side', 'not completely on the floor, but clearly a kneeling position', 'arms are in front to the RIGHT not left']"
299,"Black figure with no limbs visible, looks like sitting with straight sides on both right and left Slightly morbid and dark You wouldn't want to walk past him alone on a cloudy night Generally sad","['Black figure with no limbs visible', 'looks like sitting with straight sides on both right and left', 'Slightly morbid and dark', 'You wouldn't want to walk past him alone on a cloudy night', 'Generally sad']"
300,"Okay this is the one we called headless man before, did anyone have confusion on that one\",['the one we called headless man']
301,"this character is on both knees back facing towards left side of screen hands out to the right, cold be a beggar or holding something, back is to left hands to right, triangle protrusion out of the back just below neck","['this character is on both knees back facing towards left side of screen hands out to the right', 'cold be a beggar or holding something', 'back is to left hands to right', 'triangle protrusion out of the back just below neck']"
302,"this character is visible from the torso up only, and has both arms held up, is slightly leaning to the left","['visible from the torso up only', 'both arms held up', 'slightly leaning to the left']"
303,"character is in a sitting position back facing right side of screen head slightly pointed downwards, feet on ground knees bent, or slightly tucked in towards stomach","['character is in a sitting position back facing right side of screen head slightly pointed downwards, feet on ground knees bent, or slightly tucked in towards stomach']"
304,"character is facing to the right one leg shin facing down other leg is standing on hands up to the right, or how you would be taking a knee, except hands up","['character is facing to the right', 'one leg shin facing down', 'other leg is standing', 'hands up to the right', 'how you would be taking a knee', 'except hands up']"
305,looks like a figure skater hands outstretched to the left with one leg fully up in the air,['a figure skater hands outstretched to the left with one leg fully up in the air']
306,"figure is down on both knees facing towards the right and has both arms outstretched upwards, there are two figures with toes pointed up in back between the two it's the one with arms raised higher, arms like like two triangles","['figure is down on both knees facing towards the right', 'has both arms outstretched upwards', 'there are two figures with toes pointed up in back', 'between the two it\'s the one with arms raised higher', 'arms like two triangles']"
307,figure facing towards the left arms outstretched at about chest height looks like a holy man,"['figure facing towards the left', 'arms outstretched at about chest height', 'looks like a holy man']"
308,"character where only head is visible looks like curled up inside a blanket or bag, yes bent slightly like a c","['character where only head is visible', 'curled up inside a blanket or bag', 'bent slightly']"
309,also can see one toe pointed out on the right,['one toe pointed out on the right']
310,"figure is pointed to the left and is standing but both knees partially crouched, arms held up to the right at about chest height, im sorry pointed to the right, facing right and arms right, knees bent straight back, no toes visible, standing on both feet in fact feet are not visible whatsoever","['figure is pointed to the left and is standing but both knees partially crouched', 'arms held up to the right at about chest height', 'im sorry pointed to the right, facing right and arms right', 'knees bent straight back', 'no toes visible', 'standing on both feet in fact feet are not visible whatsoever']"
311,"facing left, priestlike, a square under the hands","['facing left', 'priestlike', 'a square under the hands']"
312,"facing left, kicking like a soccer player, yes head, the square one, is towards the right, but the guy is facing left, no hands, maybe those are hands towards left","['facing left', 'kicking like a soccer player', 'yes head, the square one, is towards the right', 'but the guy is facing left', 'no hands', 'maybe those are hands towards left']"
313,"two triangle on top of head, sitting, facing right","['two triangles on top of head', 'sitting', 'facing right']"
314,"facing left, knee bent, sitting","['facing left', 'knee bent', 'sitting']"
315,"facing right, left side straight up, kind of short, you can say, he is fat, broad shoulder","['facing right', 'left side straight up', 'kind of short', 'he is fat', 'broad shoulder']"
316,"facing right, but both hands toward left, feet towards right, looks like sitting, bent body, hands right","['facing right', 'both hands toward left', 'feet towards right', 'looks like sitting', 'bent body', 'hands right']"
317,"can't see any hands of feet, facing right, kind of sitting, no ears, featureless","['facing right', 'kind of sitting', 'no ears', 'featureless']"
318,"facing right, kind of kneeling like a nun, below head square you can imagine another square, both legs backwards","['facing right', 'kind of kneeling like a nun', 'below head square', 'you can imagine another square', 'both legs backwards']"
319,"both hand extended, leaning left, no legs","['both hand extended', 'leaning left', 'no legs']"
320,"like a ballerina standing on one feet, other one towards right parallel to the ground, she is leaning left","['like a ballerina standing on one feet', 'other one towards right parallel to the ground', 'she is leaning left']"
321,"sitting, facing left, a triangle shape near the neck","['sitting, facing left', 'a triangle shape near the neck']"
322,"facing right, knees bent, half standing, hands together extended right, back side of the knees are parallel to the front, bent too","['facing right', 'knees bent', 'half standing', 'hands together extended right', 'back side of the knees are parallel to the front', 'bent too']"
323,"Figure facing left Right side is straight line, Looks like holding something in front","['Figure facing left', 'Right side is straight line', 'Looks like holding something in front']"
324,"Figure has one foot on ground, one tilted up in air Looks like square on back of neck, And a beak triangle in front facing left, Standing figure, Facing left, The back is straight, except for when it angles left to legs and with square diamond on back of neck, Leg kicked up toward left","['one foot on ground, one tilted up in air', 'square on back of neck', 'beak triangle in front facing left', 'Standing figure', 'Facing left', 'back is straight, except for when it angles left to legs and with square diamond on back of neck', 'Leg kicked up toward left']"
325,"Figure sitting with head bent slightly Facing left, Knees bent up, Sitting","['Figure sitting with head bent slightly', 'Facing left', 'Knees bent up', 'Sitting']"
326,"Looks like chubby baby facing right, arm outstretched in front, Standing, straight line on left, Little foot sticking out pointing right","['chubby baby facing right', 'arm outstretched in front', 'Standing', 'straight line on left', 'Little foot sticking out pointing right']"
327,"Kneeling figure facing right Not crouching Looks like right triangle on base of body, Not a completely straight back, Looks like diamond head, Toes pointed up in back","['Kneeling figure facing right', 'Not crouching', 'Looks like right triangle on base of body', 'Not a completely straight back', 'Looks like diamond head', 'Toes pointed up in back']"
328,"Looks like a lounging dog Triangle extends out on bottom right, Does NOT have a big triangle nose, Does have two ears, one square, one triangle-ish, Straight line on bottom","['a lounging dog', 'Triangle extends out on bottom right', 'Does NOT have a big triangle nose', 'Does have two ears, one square, one triangle-ish', 'Straight line on bottom']"
329,"Looks like a lounging hare Facing right Two triangle ears, Square head","['a lounging hare', 'Facing right', 'Two triangle ears', 'Square head']"
330,"Crouching Arms pointing right, Bit of a straight back, but feet under it, Looks like knees pointing right at angle, Legs almost look like arrow pointing right when crouching, Yes, slightly tilted up but together, Kneeling but knees not on floor","['Crouching Arms pointing right', 'Bit of a straight back, but feet under it', 'Looks like knees pointing right at angle', 'Legs almost look like arrow pointing right when crouching', 'Yes, slightly tilted up but together', 'Kneeling but knees not on floor']"
331,"Arms held up No legs, Facing left, Leaning left","['Arms held up', 'No legs', 'Facing left', 'Leaning left']"
332,"Looks like a mouse or a dog with pointed ears Facing left, Sitting Big nose, head tilted up and left, tIlted, Sitting or lounging dog with square left ear and right triangle head, Ear, not head, triangle facing up and left, Little left triangle foot facing left, triangle Nose is practically size of body","['mouse or a dog with pointed ears', 'Facing left', 'Sitting', 'Big nose', 'head tilted up and left', 'tIlted', 'Sitting or lounging dog with square left ear and right triangle head', 'Ear, not head, triangle facing up and left', 'Little left triangle foot facing left', 'triangle Nose is practically size of body']"
333,"Looks like skater or dancer pointing left Leg up in air, standing on other leg, Facing left","['skater or dancer pointing left', 'Leg up in air', 'standing on other leg', 'Facing left']"
334,"The blob No legs or arms, Just a head and potato sack body, Little part pointing out on bottom right","['The blob', 'No legs or arms', 'Just a head and potato sack body', 'Little part pointing out on bottom right']"
335,"Figure facing the left Knees bent, Sitting down","['Figure facing the left', 'Knees bent', 'Sitting down']"
336,Bent knees Two big ears Facing the right,"['Bent knees', 'Two big ears', 'Facing the right']"
337,Hands up No legs,"['Hands up', 'No legs']"
338,"Looks like a guy riding roller blades, Both hands forward to the left, one leg up yes","['a guy riding roller blades', 'Both hands forward to the left', 'one leg up']"
339,"Both knees in the ground, With a head facing up, To the right yes, ON*, Has arms visible","['Both knees in the ground', 'With a head facing up', 'To the right', 'Has arms visible']"
340,Facing the right No arms and legs,"['Facing the right', 'No arms and legs']"
341,Facing the left One leg lifted to the air and the other standing,"['Facing the left', 'One leg lifted to the air', 'the other standing']"
342,"Hands wide open To opposite directions, Looks like a runner, Wearing a tie, Has legs, facing the right direction","['Hands wide open to opposite directions', 'Looks like a runner', 'Wearing a tie', 'Has legs, facing the right direction']"
343,"Facing the right Hands lifted to chest level Kneeling but knees not on the ground, The figure is facing the right","['Facing the right', 'Hands lifted to chest level', 'Kneeling but knees not on the ground', 'The figure is facing the right']"
344,Figure kneeling Facing the right With toes pointing up,"['Figure kneeling', 'Facing the right', 'With toes pointing up']"
345,"Figure looks like a person climbing a mountain with one hand and the other visible, And a toe visible Facing the right, The left side of it is straight","['a person climbing a mountain with one hand and the other visible', 'a toe visible', 'Facing the right', 'The left side of it is straight']"
346,"LOOKS LIKE A PRIEST, OR A GRADUATE, STANDING FACING THE LEFT","['A priest, or a graduate, standing facing the left']"
347,"Both arms out, kneeling down, facing the right, both arms horizontal and kinda upwards, toes visible","['Both arms out, kneeling down, facing the right, both arms horizontal and kinda upwards, toes visible']"
348,"skating figure on one leg, facing LEFT","['skating figure on one leg, facing LEFT']"
349,"facing RIGHT, chunky leg on the left and on the floor, arms extended to right side","['facing RIGHT', 'chunky leg on the left and on the floor', 'arms extended to right side']"
350,"black figure no arms or legs, sitting with head only visible","['black figure no arms or legs, sitting with head only visible']"
351,"RIGHT side, arms out, toes up, kneeling on floor with sharp shoulder blades","['RIGHT side', 'arms out', 'toes up', 'kneeling on floor', 'sharp shoulder blades']"
352,"chunky block figure, straight on the left, with arm extended on right side, could be a weird shaped candle","['chunky block figure', 'straight on the left', 'with arm extended on right side', 'could be a weird shaped candle']"
353,"walking t-shirt, looks like someone kicking a football facing the LEFT","['walking t-shirt', 'someone kicking a football facing the LEFT']"
354,"facing LEFT, sat down, knees up, head down, no arms visible","['facing LEFT', 'sat down', 'knees up', 'head down', 'no arms visible']"
355,"both arms up in the air, looks like cheering, leaning towards left, no legs","['both arms up in the air', 'looks like cheering', 'leaning towards left', 'no legs']"
356,"holy figure, holding out plate or hands, standing with straight back, facing the LEFT","['holy figure', 'holding out plate or hands', 'standing with straight back', 'facing the LEFT']"
357,"2 triangles on top of head, sat down, facing RIGHT, animal like figure","['2 triangles on top of head', 'sat down', 'facing RIGHT', 'animal like figure']"
358,"facing RIGHT, bent knees, hunched back, arms out to right holding a plate or extended horizontally, no toes flicked up","['facing RIGHT', 'bent knees', 'hunched back', 'arms out to right holding a plate or extended horizontally', 'no toes flicked up']"
359,"The picture with a square head, and it seems to be begging, almost a perfect depiction of the human, The picture looking to the right","['a square head', 'begging', 'a perfect depiction of the human', 'looking to the right']"
360,"the picture shows almost a complete filling in the lower body,, its lower body is darker than the rest of them,, it is solid on the entire left body but seems to be pointing to the right with a pointy shoulder, only two pointy, one square head","['almost a complete filling in the lower body', 'lower body is darker than the rest of them', 'solid on the entire left body', 'pointing to the right with a pointy shoulder', 'only two pointy', 'one square head']"
361,"From now on im calling the pictures a man, The man spreading arms, with the right arm seemingly detached from the body, he is kneeling and has a square head, he is kneeling to the right, he has a triangle foot, you need any more clues","['The man spreading arms', 'with the right arm seemingly detached from the body', 'he is kneeling and has a square head', 'he is kneeling to the right', 'he has a triangle foot']"
362,"The man has a square head, sitting down, raised knees, has hands under the ankle, like you would do when sitting on the green, looking left yes, hands under knees","['The man has a square head', 'sitting down', 'raised knees', 'has hands under the ankle', 'looking left', 'hands under knees']"
363,"This one I call him spike head, he has three heads looking to the right,, two triangular heads, one square, yes, bunny ears","['spike head', 'three heads looking to the right', 'two triangular heads', 'one square', 'bunny ears']"
364,"this body is a hexagon, square head,, there is a triangle at the right foot, he only has one foot, yes no arms, he's amputated', the square head is more to the right, yes, , body is a solid hexagon placed vertically","['this body is a hexagon', 'square head', 'there is a triangle at the right foot', 'he only has one foot', 'no arms', ""he's amputated"", 'the square head is more to the right', 'body is a solid hexagon placed vertically']"
365,"this one sees to be putting hands forward like you would do when begging or praying, kneeling to the right, a square head on top of square shoulders, a pointy heel upwards, a square head on top of a square shoulder, pointy knees","['putting hands forward like you would do when begging or praying', 'kneeling to the right', 'a square head on top of square shoulders', 'a pointy heel upwards', 'a square head on top of a square shoulder', 'pointy knees']"
366,"one leg is largely bigger than the other, one arm, facing the right, his head in front and the, and the small leg is like just a piece of a triangle, his invisible right arm is probably touching the floor, small body","['one leg is largely bigger than the other', 'one arm, facing the right', 'his head in front', 'the small leg is like just a piece of a triangle', 'his invisible right arm is probably touching the floor', 'small body']"
367,"two pointed triangular arms, he is facing the left, one full leg down, on small short leg up and backwards like a skater would do, he is skating yes","['two pointed triangular arms', 'he is facing the left', 'one full leg down', 'on small short leg up and backwards like a skater would do', 'he is skating']"
368,"one of the seemingly complete bodies, facing the left, hands hand forward, with a square sleeve, not many protrusions, like the monk priest yes","['one of the seemingly complete bodies, facing the left, hands hand forward, with a square sleeve, not many protrusions, like the monk priest']"
369,"parallelogram body, two arms, no legs, falling, raised his hands, he is falling backwards and leaning to the left","['parallelogram body', 'two arms', 'no legs', 'falling', 'raised his hands', 'he is falling backwards and leaning to the left']"
370,"a full man, facing the right, one leg down, head dropped backwards facing the sky, one leg up and the other slightly lifted, nothing like a zombie], he is a complete human","['a full man', 'facing the right', 'one leg down', 'head dropped backwards facing the sky', 'one leg up and the other slightly lifted', 'he is a complete human']"
371,"Sitting down, bunny ears, facing right","['Sitting down', 'bunny ears', 'facing right']"
372,Ice skater facing left,['Ice skater facing left']
373,"facing left, no separate arms or legs, maybe holding a platter reminds me of a professor, no bent legs, yeah, wearing a robe perhaps","['facing left', 'no separate arms or legs', 'maybe holding a platter', 'reminds me of a professor', 'no bent legs', 'wearing a robe perhaps']"
374,"the OMG guy, looking up with arms spread and leaning left, no legs","['the OMG guy', 'looking up with arms spread and leaning left', 'no legs']"
375,"no arms or legs shown, looking right, maybe sitting in a chair, no, pointy triangles, head and shoulders only, bottom of body bent, looking right","['no arms or legs shown', 'looking right', 'maybe sitting in a chair', 'pointy triangles', 'head and shoulders only', 'bottom of body bent', 'looking right']"
376,"the man on his knees, looking left, praying, looking right i mean, just one hand shown, but I see them as both together pointing right, a square for shoulders","['the man on his knees', 'looking left', 'praying', 'looking right', 'just one hand shown', 'both together pointing right', 'a square for shoulders']"
377,"facing us, Id say arm pointed to the right and toe on right shown Left side has no detail, just a block","['facing us', 'arm pointed to the right', 'toe on right shown', 'Left side has no detail', 'just a block']"
378,"facing right, triangle foot to left","['facing right', 'triangle foot to left']"
379,"facing right, on one knee with one foot in front to right Arms pointed out in supplication, looking upwards","['facing right', 'on one knee with one foot in front to right', 'Arms pointed out in supplication', 'looking upwards']"
380,"facing right, knees bent as if about to jump hands pointed out to right, facing right, one shown, maybe wearing a robe","['facing right', 'knees bent as if about to jump', 'hands pointed out to right', 'facing right', 'one shown', 'maybe wearing a robe']"
381,"the guy facing left, sitting down with hands under knees","['the guy facing left, sitting down with hands under knees']"
382,"the one that was depicted as looking a bit like a zombie Head back, arms pointing left like a begging dog, on one foot with the other raised","['looking a bit like a zombie Head back, arms pointing left like a begging dog, on one foot with the other raised']"
383,"Man pointing right, square back, one leg and one foot visible, He's standing, Pointing to the right, Yes a block, Yes, small triangle","['Man pointing right', 'square back', 'one leg and one foot visible', ""He's standing"", 'Pointing to the right', 'Yes a block', 'Yes, small triangle']"
384,"Man on knees, facing right, looks like he's praying, triangle facing up in the back of his body, Pointy heel, yes","['Man on knees, facing right, looks like he's praying', 'triangle facing up in the back of his body', 'Pointy heel']"
385,"Man is facing right possible looking down, his arms looks like triangle coming out of his chest, Yes knees bent, No, his arms are out (they look like a triangle coming right out of chest area), Facing right,","['Man is facing right possible looking down', 'his arms looks like triangle coming out of his chest', 'Yes knees bent', 'No, his arms are out (they look like a triangle coming right out of chest area)', 'Facing right']"
386,This man has no arms or legs and appears to be looking right,"['This man has no arms or legs', 'appears to be looking right']"
387,This man is sitting down and looking down and to the left with arms under legs,['This man is sitting down and looking down and to the left with arms under legs']
388,"This is the zombie-ish looking man the has one leg on the ground and one lifted up, Hard to tell, but it looks a bit like a bird beak facing down on his left side","['zombie-ish looking man', 'one leg on the ground', 'one lifted up', 'a bit like a bird beak facing down on his left side']"
389,"Man with two arms lifted to the sky, no legs, Floating man and yes falling possibly","['Man with two arms lifted to the sky', 'no legs', 'Floating man', 'falling possibly']"
390,"man facing left, standing looks like he's in robes and holding out a plate, Straight back and pointy toe","['man facing left', 'standing', ""looks like he's in robes"", 'holding out a plate', 'Straight back', 'pointy toe']"
391,"This one was described as the ice skater, leg outstretched, one foot on the ground","['the ice skater', 'leg outstretched', 'one foot on the ground']"
392,"Man with big leg, facing right and a triangle leg barely attached, He's kneeling and one arm is out, Hard to tell, the head is barely attached and just one small triangle on the right, as a foot","['Man with big leg, facing right', 'triangle leg barely attached', ""He's kneeling and one arm is out"", 'head is barely attached', 'one small triangle on the right, as a foot']"
393,"This one is sitting down, with bunny ears and facing right","['sitting down', 'with bunny ears', 'facing right']"
394,"Man kneeling, arms outstretched and looking right, one foot visible, One arm seems to barely be attached to the body on right side","['Man kneeling, arms outstretched and looking right, one foot visible', 'One arm seems to barely be attached to the body on right side']"
395,"this guy is kneeling like his praying in a robe no legs visible, facing right ,head leaning back, triangle hands, meant feet not legs sorry, no not square shoulders, yes one triangle barely attached","['kneeling like his praying in a robe', 'no legs visible', 'facing right', 'head leaning back', 'triangle hands', 'meant feet not legs sorry', 'no not square shoulders', 'yes one triangle barely attached']"
396,zombie dude with leg on ground and other leg raised,['zombie dude with leg on ground and other leg raised']
397,"kneeling to the right one triangle foot showing, triangle arm on right barely attached","['kneeling to the right', 'one triangle foot showing', 'triangle arm on right barely attached']"
398,monk dude with square sleeves holding a plate,['monk dude with square sleeves holding a plate']
399,"this guy is kneeling facing the right side with a pointy heel, square shoulders, no he's facing right and kneeling his shoulders are a square with a square head and his heel are pointing up","['this guy is kneeling facing the right side with a pointy heel', 'square shoulders', 'he's facing right and kneeling', 'his shoulders are a square with a square head', 'his heel are pointing up']"
400,the guy sitting with arms tucked in facing the left,['the guy sitting with arms tucked in facing the left']
401,"this guy is also wearing a robe and he looks like he is about to jump, he is facing right","['wearing a robe', 'about to jump', 'facing right']"
402,this guy is the skater with one leg on the ground,['the skater with one leg on the ground']
403,the guy that's floating with no limbs protruding,['the guy that's floating with no limbs protruding']
404,this guy is facing us with the left side flat and the right side with a pointy shoulder,['this guy is facing us with the left side flat and the right side with a pointy shoulder']
405,the guy with no legs looks like he's falling his arms are raised,"['the guy with no legs looks like he\'s falling', 'his arms are raised']"
406,guy with the bunny ears sitting and facing the right side,['guy with the bunny ears sitting and facing the right side']
407,"zombie, begging dog","['zombie', 'begging dog']"
408,"knees bent, facing left, about to jump, facing right*","['knees bent', 'facing left', 'about to jump', 'facing right']"
409,"falling backwards, arms in air, no legs","['falling backwards', 'arms in air', 'no legs']"
410,"arms tucked in, facing left, sitting down","['arms tucked in', 'facing left', 'sitting down']"
411,"monk, priest, facing left","['monk', 'priest', 'facing left']"
412,"facing right, under square head there is another square, arms pointing right, on the left side there is a pointy triangle","['facing right', 'under square head there is another square', 'arms pointing right', 'on the left side there is a pointy triangle']"
413,"left block guy, facing us","['left block guy, facing us']"
414,"one big leg, one, one small triangle as the other leg, facing right","['one big leg', 'one small triangle as the other leg', 'facing right']"
415,skating maaaaaan,['skating maaaaaan']
416,"ghost, floating man, no arms or legs","['ghost', 'floating man', 'no arms or legs']"
417,bunny man,['bunny man']
418,"triangle detached from body, facing right, like he's praying, small heel showing, triangle*, no big bow, one small triangle as feet","['triangle detached from body, facing right, like he's praying, small heel showing, triangle*', 'one small triangle as feet']"
419,"priest, monk","['priest', 'monk']"
420,"floating guy, no limbs","['floating guy, no limbs']"
421,"facing right, about to jump, in a robe","['facing right', 'about to jump', 'in a robe']"
422,"double squares, pointy heel","['double squares', 'pointy heel']"
423,"sex in the air, no legs, *hands, yes man falling backwards","['sex in the air', 'no legs', '*hands', 'yes man falling backwards']"
424,Mr Rabbit,['Mr Rabbit']
425,"one arm detached, praying, one small foot, facing right","['one arm detached', 'praying', 'one small foot', 'facing right']"
426,"zombie b, begging dog","['zombie b', 'begging dog']"
427,"falling man, one big leg forward, one very small lrg backwards, two legs, one hand, one small leg,one big leg","['falling man', 'one big leg forward', 'one very small lrg backwards', 'two legs', 'one hand', 'one small leg', 'one big leg']"
428,tucked in hands,['tucked in hands']
429,skating man,['skating man']
430,one block left,['one block left']
431,"The man is leaning back, It looks like he's saving a ball from the air, or catching, Both arms in the air, body like this \","['The man is leaning back', ""It looks like he's saving a ball from the air, or catching"", 'Both arms in the air, body like this']"
432,"man stood on one leg, legs are positioned like an r","['man stood on one leg', 'legs are positioned like an r']"
433,"looks like a woman walking, also body like a pacman, and leg back sticking up, Body like that, and thinnest neck, two look similar, but the correct one is with the thinnest neck, it's in front, like this <","['a woman walking', 'body like a pacman', 'leg back sticking up', 'Body like that', 'thinnest neck', 'two look similar', 'the correct one is with the thinnest neck', ""it's in front, like this <""]"
434,"it looks like a pacman again, <, But this time the body is shaped like a S, or a reverse Z, S body, <shape at the right, yes thick neck, yes but this time it has a thicker neck","['the body is shaped like a S, or a reverse Z', 'S body', 'shape at the right', 'thick neck', 'thicker neck']"
435,"he's sitting down with legs up, head slightly down, looks sad, he's pointing to the left","['he's sitting down with legs up', 'head slightly down', 'looks sad', 'he's pointing to the left']"
436,"It looks like a priest sticking arm out lol, Pointing to the left again, Flat back, Arm has a square underneath it","['a priest sticking arm out', 'Pointing to the left again', 'Flat back', 'Arm has a square underneath it']"
437,"It looks like bunny sat down towards the right, two big triangle ears, triangle body lol, triangle body, diamond head, two triangle ears on top, square head i","['bunny sat down towards the right', 'two big triangle ears', 'triangle body', 'triangle body', 'diamond head', 'two triangle ears on top', 'square head']"
438,"it looks like someone dancing, long dress trailing at the back, _ like that, _ [","['someone dancing', 'long dress trailing at the back']"
439,"looks like a man sitting down with his back to us, diamond head, legs tilting to the right, ||, yeah with a kink at the bottom","['a man sitting down with his back to us', 'diamond head', 'legs tilting to the right', 'with a kink at the bottom']"
440,"it's like one big body and one head, similar to the last, yes quare on the left, jagged on the right, like it's been eaten, E, arm >, legs <","['one big body and one head', 'quare on the left', 'jagged on the right, like it's been eaten', 'arm >', 'legs <']"
441,"looks like a monkey dancing on one leg, with a block on its back, yeah with a beak, <, looking down, not a triangle head, diamond*, stood on one leg","['a monkey dancing on one leg', 'with a block on its back', 'with a beak', 'looking down', 'not a triangle head', 'diamond*', 'stood on one leg']"
442,"looks like a woman dancing, arms like this, <||>, <>, one leg out at the back, <, square leg on the right","['a woman dancing', 'arms like this', '<||>', '<>', 'one leg out at the back', '<', 'square leg on the right']"
443,"man sitting down looking left and sad, back to the right, knees up","['man sitting down looking left and sad, back to the right, knees up']"
444,"flat on left side, diamond head, jagged on right","['flat on left side', 'diamond head', 'jagged on right']"
445,"uh the monkey dancing one again where its looking at its leg which is up, and the square on its back","['the monkey dancing one again where its looking at its leg which is up', 'the square on its back']"
446,"like a guy on one leg with a triangle behind, arms pointing left like, yeh like they're stacked on top of each other the arms, yes pointing left, with the leg its standing on pointing left <, with a normal triangle at the back","['a guy on one leg with a triangle behind', 'arms pointing left like, yeh like they're stacked on top of each other', 'the leg its standing on pointing left', 'with a normal triangle at the back']"
447,"like a person jumping to save a ball again, arms in the air","['a person jumping to save a ball again, arms in the air']"
448,"um a person sat looking down with two triangles behind, the bottom part is longer, pointing left, and behind that is a triangle pointing down, and the diamond head is looking down if that makes sense, looks like _ [","['a person sat looking down with two triangles behind', 'the bottom part is longer, pointing left', 'behind that is a triangle pointing down', 'the diamond head is looking down']"
449,"like a priest with arm out, pointing left, foot goes <","['like a priest with arm out, pointing left, foot goes']"
450,"a S shape person or backwards Z, pointing to the right, diamond head is straight, like not wonky, um idk if its pac man body is it sorry","['a S shape person or backwards Z, pointing to the right', 'diamond head is straight', 'not wonky', 'pac man body']"
451,"okay so kind of like a dress again, with a diamond head tilted right, and a triangle arms going < >, and the little triangle at the bottom on the back facing up, back left that is","['kind of like a dress again', 'diamond head tilted right', 'triangle arms going < >', 'little triangle at the bottom on the back facing up, back left']"
452,"okay so there's a triangle arm pointing right, and the diamond head is just straight like a normal head, and at the bottom it's kind of jagged on the right and a flat sided triangle pointing up on the left, um maybe I'm not sure cos others look like kneeling too right","['a triangle arm pointing right', 'the diamond head is just straight like a normal head', 'at the bottom it's kind of jagged on the right', 'a flat sided triangle pointing up on the left']"
453,"oh okay big body person sat with back to us, they are facing right, with no arms, just a foot going >, yes I would say that shape ^, no ""arms"", like its back is towards us right","['big body person sat with back to us', 'facing right', 'no arms', 'just a foot going >', 'that shape ^', 'no ""arms""', 'like its back is towards us right']"
454,"rabbit looking down, rabbit ears, square head, sitting down, its head is looking down a bit, no arms rlly, facing left, back to us, FACING RIGHT, rabbit is looking right not left is that clear so so sorry, idk it's just a rabbit ears, two triangles on top, pointing down at square diamond, which is on a big triangles body that is pointing right","['rabbit looking down', 'rabbit ears', 'square head', 'sitting down', 'its head is looking down a bit', 'no arms rlly', 'facing left', 'back to us', 'FACING RIGHT', 'rabbit is looking right not left is that clear so so sorry', 'idk it's just a rabbit ears', 'two triangles on top', 'pointing down at square diamond', 'which is on a big triangles body that is pointing right']"
455,"man sitting and looking left, with leg out towards the left, we look at him from the side, not kneeling, he looks like he's sitting, head tilted down, looking sad, flat back on right, leg extended on left","['man sitting and looking left', 'with leg out towards the left', 'we look at him from the side', 'not kneeling', ""he looks like he's sitting"", 'head tilted down', 'looking sad', 'flat back on right', 'leg extended on left']"
456,"looks like a figure skater, standing on one leg, facing left, with two triangle arms, one on top of the other","['a figure skater', 'standing on one leg', 'facing left', 'with two triangle arms', 'one on top of the other']"
457,"flat on the left side and jagged on the left, with a diamond head, and small triangle foot on the right, jagged on the right","['flat on the left side', 'jagged on the left', 'diamond head', 'small triangle foot on the right', 'jagged on the right']"
458,"looks like he's diving to the left, catching a ball, with arms stretched out, \","['diving to the left', 'catching a ball', 'arms stretched out']"
459,"the monkey dancing one, looking down at one leg raised, facing left","['the monkey dancing one', 'looking down at one leg raised', 'facing left']"
460,"The S or backwards Z shaped one, with a pacman body, and thick neck","['The S or backwards Z shaped one', 'with a pacman body', 'and thick neck']"
461,"man sitting with back to us, kind of a blob No arms, small foot on right side, yeah, just kind of a blob","['man sitting with back to us', 'kind of a blob', 'No arms', 'small foot on right side', 'just kind of a blob']"
462,"the other pacman one with a thin neck, facing right, with a flat triangle sticking up on the left side","['a thin neck', 'facing right', 'with a flat triangle sticking up on the left side']"
463,"the priest one, facing left","['the priest one, facing left']"
464,"woman dancing with arms spread, <||>",['woman dancing with arms spread']
465,"the rabbit one that's sitting down, and facing right, two triangles on top of its head, looking down towards his feet","['the rabbit one that's sitting down, and facing right, two triangles on top of its head, looking down towards his feet']"
466,"the one that looks like a woman dancing in a dress, with her head tilted, and triangle leg raised on the right, one arm raised on the right too","['a woman dancing in a dress', 'her head tilted', 'triangle leg raised on the right', 'one arm raised on the right too']"
467,"Diamond head, the male pac-man body, looks like a S or a Z, thick neck","['Diamond head', 'the male pac-man body', 'looks like a S or a Z', 'thick neck']"
468,"female pacman body with a weird triangle tail, thin neck","['female pacman body with a weird triangle tail, thin neck']"
469,"diamond head and body is just one giant shape that looks like a state, one pointy triangle foot and a pointy shoulder, it's like a big blob","['diamond head and body is just one giant shape that looks like a state', 'one pointy triangle foot and a pointy shoulder', ""it's like a big blob""]"
