,text,gpt_out
217,"dancer, on one leg, 2 arms facing left, leg extended to right, facing left","['dancer', 'on one leg', '2 arms facing left', 'leg extended to right', 'facing left']"
218,"arms up, diver","['arms up', 'diver']"
219,"crouched, beggar, kneeling, facing right, yes bent knees","['crouched', 'beggar', 'kneeling', 'facing right', 'bent knees']"
220,"no arms, triangle bottom right","['no arms', 'triangle bottom right']"
221,"priest or monk with tray, facing left","['priest or monk with tray, facing left']"
222,"J shape, 2 arms hanging on right side","['J shape', '2 arms hanging on right side']"
223,"diamond head on another diamond with arm connected facing right, triangle bottom left pointing up, looks like the beggar","['diamond head on another diamond with arm connected facing right', 'triangle bottom left pointing up', 'looks like the beggar']"
224,sad hunchback,['sad hunchback']
225,"standing on one leg with head dangling on right, one leg lifted, arrow yes","['standing on one leg with head dangling on right', 'one leg lifted', 'arrow']"
226,"bunny ears, flat back and bottom","['bunny ears', 'flat back and bottom']"
227,"triangle at bottom left is elevated, there is a triangle connected to the head and back right","['triangle at bottom left is elevated', 'triangle connected to the head and back right']"
228,"Raised triangle bottom left, The only one where if you look across the bottom right to left, it gets higher","['Raised triangle bottom left', 'The only one where if you look across the bottom right to left, it gets higher']"
229,"kneeling, begging, facing right, On their knees, not bent knees","['kneeling', 'begging', 'facing right', 'On their knees', 'not bent knees']"
230,"begging, facing right, bent knees, not on their knees","['begging', 'facing right', 'bent knees', 'not on their knees']"
231,"waiter, facing left, or beggar, facing left, stood up, yes monk priest","['waiter, facing left', 'beggar, facing left', 'stood up', 'monk priest']"
232,"chunky guy pointing right, thinner towards bottom","['chunky guy pointing right, thinner towards bottom']"
233,J,There is no description of the image in the provided text.
234,sad hunchback,['sad hunchback']
235,"dancer, one leg, other leg raised to the right","['dancer', 'one leg', 'other leg raised to the right']"
236,"no arms, sat, facing right","['no arms', 'sat', 'facing right']"
237,diver,['diver']
238,"on one leg, other raised to the left","['on one leg, other raised to the left']"
239,"Kneeling, long straight lines on left and bottom, One arm raised, Head triangle","['Kneeling', 'long straight lines on left and bottom', 'One arm raised', 'Head triangle']"
240,"Sitting down two hands to the right, Head lowered, Head tilted down","['Sitting down two hands to the right', 'Head lowered', 'Head tilted down']"
241,"Sitting down no arms, Knees bent, Head facing left and tilted down","['Sitting down no arms', 'Knees bent', 'Head facing left and tilted down']"
242,"Standing on one foot the other foot in the air and kicking upward, Feet are facing left, Yes head backward, Yes looks like zombie","['Standing on one foot the other foot in the air and kicking upward', 'Feet are facing left', 'Yes head backward', 'Yes looks like zombie']"
243,"Kneeling arms to the right head straight up, Like a geisha, Kneeing, On both knees, Thin","['Kneeling arms to the right head straight up', 'Like a geisha', 'Kneeing', 'On both knees', 'Thin']"
244,"No arms no feet, Appears to be sitting on legs, Thick, No legs perhaps knees to the right, Distinctive shoulders","['No arms no feet', 'Appears to be sitting on legs', 'Thick', 'No legs perhaps knees to the right', 'Distinctive shoulders']"
245,"Looks like geisha kneeling, Arms to right legs to the left, Thick neck, Flat back on the left side","['geisha kneeling', 'Arms to right legs to the left', 'Thick neck', 'Flat back on the left side']"
246,"Looks like head is facing left and looking up, Looks like a wing on the left side, Kneeing with foot on left, It’s hard Yes triangle on the right side of neck","['head is facing left and looking up', 'a wing on the left side', 'Kneeing with foot on left', 'triangle on the right side of neck']"
247,"Standing on one leg, Arms to the left","['Standing on one leg', 'Arms to the left']"
248,"Looks like rabbit, Flat back on left, Head looking to the right","['rabbit', 'Flat back on left', 'Head looking to the right']"
249,Flat back to the left One leg to the right one arm to the right,"['Flat back to the left', 'One leg to the right', 'one arm to the right']"
250,"Flat back right, Legs together, Looks like a monk, Arms to the left","['Flat back right', 'Legs together', 'Looks like a monk', 'Arms to the left']"
251,"Arms in the air no legs, Yes or a graduate, Yes leaning left","['Arms in the air no legs', 'Yes or a graduate', 'Yes leaning left']"
252,"on one leg, one in air to left, the weird one, zombie, no flat back, has legs, arns left, foot in air left, head back, yes one in air, head tilted backwards","['on one leg', 'one in air to left', 'the weird one', 'zombie', 'no flat back', 'has legs', 'arns left', 'foot in air left', 'head back', 'yes one in air', 'head tilted backwards']"
253,"flat back on right, head in middle of wide shoulders, has feet to right, no the square one, yes flat left all the way down, no to is pointing right, flat shoulders, wide","['flat back on right', 'head in middle of wide shoulders', 'has feet to right', 'no the square one', 'yes flat left all the way down', 'no to is pointing right', 'flat shoulders', 'wide']"
254,"geisha kneeling, facing right, thin neck, arms right, yes feet up at back","['geisha kneeling, facing right', 'thin neck', 'arms right', 'feet up at back']"
255,"sitting with arms behind, head down, arms back on right, legs out to left - no feet, the difficult one, yes i see it now - dancer","['sitting with arms behind', 'head down', 'arms back on right', 'legs out to left - no feet', 'the difficult one', 'yes i see it now - dancer']"
256,"figure skater, on one leg other on right side, yes triangle arms on left","['figure skater', 'on one leg other on right side', 'triangle arms on left']"
257,"monk or pastor, standing flat back right, or magician holding hat","['monk or pastor', 'standing flat back right', 'magician holding hat']"
258,"sitting down legs and feet left, head down","['sitting down', 'legs and feet left', 'head down']"
259,"think neck geisha, facing left, no feet - legs like > shape, facing right, no triangle on neck, yes","['neck geisha, facing left, no feet - legs like > shape, facing right, no triangle on neck']"
260,"rabbit head, sitting","['rabbit head, sitting']"
261,"goalkeeper, arms in air just upper body","['goalkeeper, arms in air just upper body']"
262,"difficult one, triangle to right of head, arms left, feet left, big bum but sitting","['triangle to right of head', 'arms left', 'feet left', 'big bum but sitting']"
263,"the candle one, straight no arms","['the candle one, straight no arms']"
264,candle,['candle']
265,"hands to right 1 leg in air to right, other leg is straight, hands to left, 1 feet in air to right, other is straight","['hands to right', '1 leg in air to right', 'other leg is straight', 'hands to left', '1 feet in air to right', 'other is straight']"
266,"thick neck geisha, > legs","['thick neck geisha', 'legs']"
267,"fairy or lil girl, complicated one","['fairy or lil girl', 'complicated one']"
268,"one with no legs, both arms in air, goalkeeper","['one with no legs', 'both arms in air', 'goalkeeper']"
269,rabbit,['rabbit']
270,"sad man, legs towards left head down","['sad man', 'legs towards left', 'head down']"
271,"head bend right, ^ hand like it, 1 leg in air left, yes zombie","['head bend right', '^ hand like it', '1 leg in air left', 'yes zombie']"
272,thin neck geisha,['thin neck geisha']
273,"head bend downward, one leg in air rightward, hand is bent right, dancer","['head bend downward', 'one leg in air rightward', 'hand is bent right', 'dancer']"
274,wide shoulder,['wide shoulder']
275,"monk, yes magician monk","['monk', 'magician monk']"
276,goalkeeper,['goalkeeper']
277,"thick neck geisha, > legs","['thick neck geisha', 'legs']"
278,"monk magician pastor, just monk",['monk magician pastor']
279,thin neck geisha,['thin neck geisha']
280,sad boy,['sad boy']
281,wide boy flat back,['wide boy flat back']
282,zombie,['zombie']
283,rabbit,['rabbit']
284,dancer,['dancer']
285,"figure skater, figure skater","['figure skater', 'figure skater']"
286,"lil girl fairy, complicated one","['lil girl fairy', 'complicated one']"
287,candle,['candle']
288,girl fairy triangle neck one,['girl fairy triangle neck one']
289,pastor monk magician,['pastor monk magician']
290,sad guy,['sad guy']
291,thick neck geisha,['thick neck geisha']
292,flamenco dancer one,['flamenco dancer']
293,zombie,['zombie']
294,figure skater,['figure skater']
295,rabbit,['rabbit']
296,candle one,['candle one']
297,goalkeeper,['goalkeeper']
298,thin neck geisha,['thin neck geisha']
299,wide guy flat left side,['wide guy flat left side']
300,Goalkeeper!,['Goalkeeper!']
301,Figure skater!,['Figure skater!']
302,Terrible candle!,['Terrible candle']
303,Flat left wide boy!,['Flat left wide boy']
304,Magic monk pastor!,['Magic monk pastor!']
305,Zombie!,['Zombie!']
306,"Thick necked geisha!, couldn't spell geisha",['Thick necked geisha']
307,Rabbit!,['Rabbit!']
308,Sad sad man,['Sad sad man']
309,Thin necked geisha!,['Thin necked geisha']
310,Dancer!,['Dancer!']
311,triangle necked little girl!,['triangle necked little girl']
312,"The picture looks like someone is sat at a desk with their hands out, feet flat on floor They are facing to the left","['someone is sat at a desk with their hands out', 'feet flat on floor', 'facing to the left']"
313,this picture is where they only have one foot on the floor The other foot is almost 90 degrees in the air,"['they only have one foot on the floor', 'The other foot is almost 90 degrees in the air']"
314,"this picture is where there are only 2 main shapes visible One that resembles a body, and the head","['One that resembles a body, and the head']"
315,"This picture looks like someone is slumped up against the wall With their legs at an angle resting on the floor, only one triangle as their head","['someone is slumped up against the wall', 'legs at an angle resting on the floor', 'only one triangle as their head']"
316,"this one has a J shaped body with two triangles (looking like hands) coming off of it, and the triangular head being to the left of the whole body","['J shaped body', 'two triangles (looking like hands) coming off of it', 'triangular head being to the left of the whole body']"
317,This one looks like someone is kneeled down on the floor with their legs pointing up in a triangular shape With their hands out in a position as if someone were to place something on their hands,"['someone is kneeled down on the floor with their legs pointing up in a triangular shape', 'their hands out in a position as if someone were to place something on their hands']"
318,"This picture's head looks like a square that is tilting off, balancing on top of a triangle shape The feet look triangular, their upper body has a triangular shape poking out","['head looks like a square that is tilting off, balancing on top of a triangle shape', 'feet look triangular', 'upper body has a triangular shape poking out']"
319,"This one looks ghost like Their body has two diamond shaped arms coming off it, both in different directions Their body is diagonal","['ghost like', 'Their body has two diamond shaped arms coming off it, both in different directions', 'Their body is diagonal']"
320,"This picture is of a person with their knees bent behind them But still standing up, not to the floor With their hands out as if someone were to place something on them","['a person with their knees bent behind them', 'still standing up, not to the floor', 'hands out as if someone were to place something on them']"
321,This one is a picture of someone with one foot on the floor and the other in the air Almost as if they are midway through a step The head is looking down with a triangular shape looking down at the foot in the air It has a square shape on the back,"['someone with one foot on the floor and the other in the air', 'midway through a step', 'head is looking down', 'triangular shape looking down at the foot in the air', 'square shape on the back']"
322,"This one looks like the main body was a diamond shape, with a triangle added to its body on the right The only other shape on this one is its head, it does not have any arm looking shapes","['the main body was a diamond shape', 'a triangle added to its body on the right', 'its head', 'does not have any arm looking shapes']"
323,This one looks like a triangle as its main body With an addition t Above the triangle it has a square with two triangular shapes coming out the top end of it,"['a triangle as its main body', 'an addition t', 'a square with two triangular shapes coming out the top end of it']"
324,"This is the one that only has two shapes The bottom shape could be a perfect rectangle, but part of the right side is ripped off","['only has two shapes', 'bottom shape could be a perfect rectangle', 'part of the right side is ripped off']"
325,This one looks like someone facing to the left looking like they're about to take a step or kicking one leg partly in the air,['someone facing to the left looking like they\'re about to take a step or kicking one leg partly in the air']
326,This looks like someone sitting to the right and it's the only diamond head shape that has 2 triangles coming out of the top of it,"['someone sitting to the right', 'the only diamond head shape that has 2 triangles coming out of the top of it']"
327,"This looks like someone sitting on their knees and begging Their feet are sticking out beside them and they're facing right, Behind them not beside them, facing up","['someone sitting on their knees and begging', 'Their feet are sticking out beside them', ""they're facing right"", 'Behind them not beside them', 'facing up']"
328,This is the one that looks like someone kicking their leg out behind them at 90 degrees,['someone kicking their leg out behind them at 90 degrees']
329,This looks like someone sitting against the wall to the left with their knees bent,['someone sitting against the wall to the left with their knees bent']
330,"This is the other one that only has two shapes of a head and a body The bottom of the body has a triangle on the right side, No arms","['two shapes of a head and a body', 'triangle on the right side', 'No arms']"
331,"This is the really odd shaped one that looks like someone is sitting to the left with their legs straight out, but their arms are bent above their head and they look like they have a tail","['odd shaped one', 'someone is sitting to the left with their legs straight out', 'arms are bent above their head', 'they look like they have a tail']"
332,This is the one that looks like it's flying to the left with the arms above their head like Superman,['looks like it's flying to the left with the arms above their head like Superman']
333,This looks like someone with wings and they're facing to the right on their knees The head is a diamond and then there are two triangles sticking out,"['someone with wings', ""they're facing to the right on their knees"", 'The head is a diamond', 'there are two triangles sticking out']"
334,This looks like someone standing and facing to the left with their arms out in front of them,['someone standing and facing to the left with their arms out in front of them']
335,"This also looks like someone with their arms out in front of them, but they're facing right and bent at the knees, Standing not kneeling","['someone with their arms out in front of them', 'facing right', 'bent at the knees', 'Standing not kneeling']"
336,This looks like it's leaning diagonally to the left with arms up like Superman,['leaning diagonally to the left with arms up like Superman']
337,This looks like the head leaning back to the right and one leg kicked up to the left,"['the head leaning back to the right', 'one leg kicked up to the left']"
338,This is the one made of just two shapes and the bottom right has a triangle sticking out,"['made of just two shapes', 'bottom right has a triangle sticking out']"
339,"This is the other figure made up of just 2 shapes The bottom would be a perfect rectangle, but it has some pieces missing on the right","['the other figure made up of just 2 shapes', 'The bottom would be a perfect rectangle, but it has some pieces missing on the right']"
340,This figure is standing It looks like a person in a robe pointing to the left,['a person in a robe pointing to the left']
341,This figure looks like it's kneeling It has a pointed part on the bottom left and the arms are sticking out to the right,"['it\'s kneeling', 'pointed part on the bottom left', 'arms are sticking out to the right']"
342,"This figure looks like a J It has 2 triangle shapes sticking out on the right, Regular J","['a J', '2 triangle shapes sticking out on the right', 'Regular J']"
343,This figure has the foot kicked out at a 90 degree angle on the right,['the foot kicked out at a 90 degree angle on the right']
344,This figure has one triangle sticking out on the right side of the head It's pointing to the left and has a triangle foot shape,"['one triangle sticking out on the right side of the head', 'pointing to the left', 'triangle foot shape']"
345,"This figure is pointing to the left and looks like it's standing with bent knees, Pointing to the right**","['This figure is pointing to the left and looks like it's standing with bent knees, Pointing to the right']"
346,This is the only one with 2 triangles sticking out of the head and looks like it's sitting with bent knees,"['2 triangles sticking out of the head', ""looks like it's sitting with bent knees""]"
347,This one looks like it's slumped against the wall It's facing left and you can see both bent knees and the foot,"['slumped against the wall', 'facing left', 'bent knees', 'the foot']"
348,"This is the one standing on one foot with the other foot in the air pointing to the left, the head looks like it's on their back facing to the right","['standing on one foot with the other foot in the air pointing to the left', 'head looks like it\'s on their back facing to the right']"
349,this is one of the ones with only two shapes It looks like an oval shape pointing downwards,['an oval shape pointing downwards']
350,this one has a large triangle as the main body shape and has two small triangles coming out of the head,"['large triangle as the main body shape', 'two small triangles coming out of the head']"
351,this is the one who looks like they are sat against a wall facing to the left with their knees bent,['looks like they are sat against a wall facing to the left with their knees bent']
352,this one is standing on one leg with their other leg pointed behind them at a 90 degree angle,['standing on one leg with their other leg pointed behind them at a 90 degree angle']
353,this looks like they are standing in robes facing to the left with their hands also pointed out to the left,['they are standing in robes facing to the left with their hands also pointed out to the left']
354,this is the one that looks like a J shape with a small triangle pointing out to the right from near the bottom of their body,['a J shape with a small triangle pointing out to the right from near the bottom of their body']
355,"this one's feet are pointing to the left and their body looks like two triangles, one triangle pointing to the left and one to the right","['feet are pointing to the left', 'body looks like two triangles', 'one triangle pointing to the left', 'one to the right']"
356,they are facing to the right with their hands pointing outwards and their knees bent They have a spike pointing upwards at the back of their body,"['facing to the right with their hands pointing outwards and their knees bent', 'spike pointing upwards at the back of their body']"
357,this is the other one with only two main shapes The body looks like a square but some of the square is missing on the right hand side,['The body looks like a square but some of the square is missing on the right hand side']
358,they are facing to the right with their knees bent and arms outwards,"['facing to the right', 'knees bent', 'arms outwards']"
359,this is the one who looks like they are flying - they are leaning to the left and have one arm reaching out to the left and the other reaching out to the right,"['they are flying', 'leaning to the left', 'one arm reaching out to the left', 'other reaching out to the right']"
360,"Sitting, legs bent and to the left, head bent looking at the knees","['Sitting, legs bent and to the left, head bent looking at the knees']"
361,"Standing, facing left, both hands out, one leg flung backward","['Standing, facing left, both hands out, one leg flung backward']"
362,"leaning left, arms held up on either side, head to the left of center","['leaning left', 'arms held up on either side', 'head to the left of center']"
363,"standing, one leg out to the left, head looking down, an extra square to the right of the head","['standing', 'one leg out to the left', 'head looking down', 'an extra square to the right of the head']"
364,"sitting, facing right, knees bent, two mammoth ears above head","['sitting, facing right, knees bent, two mammoth ears above head']"
365,"just two shapes, knees right, diamond head straight up on shoulders","['two shapes', 'knees right', 'diamond head straight up on shoulders']"
366,"standing, facing left, arms straight out, straight posture","['standing', 'facing left', 'arms straight out', 'straight posture']"
367,"many shapes kneeling facing right head bent and facing right extra triangle to the right of and below head, feet behind and looking down to the right","['many shapes kneeling facing right', 'head bent and facing right', 'extra triangle to the right of and below head', 'feet behind and looking down to the right']"
368,"kneeling, facing right, hands out straight, head a diamond on another diamond, feet behind","['kneeling', 'facing right', 'hands out straight', 'head a diamond on another diamond', 'feet behind']"
369,"standing, bent legs, hands out front, head a diamond, facing right","['standing', 'bent legs', 'hands out front', 'head a diamond', 'facing right']"
370,"sitting, facing left, head falling forward to the left, two handlike shapes splayed out behind, head about to fall forward to the left","['sitting, facing left', 'head falling forward to the left', 'two handlike shapes splayed out behind', 'head about to fall forward to the left']"
371,"two shapes diamond head arms held straight to both sides under the head, like wearing a robe, facing forward, bottom rectangle ripped to its right","['two shapes diamond head', 'arms held straight to both sides under the head', 'like wearing a robe', 'facing forward', 'bottom rectangle ripped to its right']"
372,Facing to the right figure with one foot in the air like they took a kick,['Facing to the right figure with one foot in the air like they took a kick']
373,"Sitting with legs bent, facing to the right, Sitting","['Sitting with legs bent, facing to the right']"
374,J shape with triangles pointing out to the right,['J shape with triangles pointing out to the right']
375,"Facing to the right, knees bent, hands out, flat on floor, no spike","['Facing to the right', 'knees bent', 'hands out', 'flat on floor', 'no spike']"
376,Ice skating figure facing left,['Ice skating figure facing left']
377,"Only 2 shapes, diamond shaped body",['diamond shaped body']
378,The other 2 shaped figure,['The other 2 shaped figure']
379,"Kneeling facing the right, spike facing up at back","['Kneeling facing the right, spike facing up at back']"
380,Superman,['Superman']
381,"Looks like kneeling facing the right, with an extra triangle under the head","['kneeling facing the right', 'extra triangle under the head']"
382,"Facing left, arms out, wearing a robe","['Facing left, arms out, wearing a robe']"
383,Triangle body with ears,['Triangle body with ears']
384,Person on knees with hands outstretched facing right,['Person on knees with hands outstretched facing right']
385,"Person facing left in process of walking (taking step), head' towards back, stepping left, right leg in air","['Person facing left in process of walking (taking step)', 'head towards back', 'stepping left', 'right leg in air']"
386,"person bending down (but not completely on ground) with hands outstretched in sharp triangle shape, facing right, legs together facing left, not sitting down, head slightly tilted (diamond shape)","['person bending down (but not completely on ground) with hands outstretched in sharp triangle shape, facing right, legs together facing left, not sitting down, head slightly tilted (diamond shape)']"
387,"least resembling human - closest to arrow pointing upwards, lowest component slightly tilting to right, middle in shape of arrow pointing upwards, top diamond as head","['least resembling human', 'closest to arrow pointing upwards', 'lowest component slightly tilting to right', 'middle in shape of arrow pointing upwards', 'top diamond as head']"
388,"lower component similar to long arrow pointing upwards with additional part sticking out to left, diamond for head, facing left, kind of pointing looks like holding open book to me, definitely not cheering","['lower component similar to long arrow pointing upwards with additional part sticking out to left', 'diamond for head, facing left', 'kind of pointing looks like holding open book to me', 'definitely not cheering']"
389,"middle component in something of a rough l-shape pointed left with two arms pointed to right, head facing left, backwards l-shape, head pointing forwards, hands arms backwards, closer to sitting, head focused left","['middle component in something of a rough l-shape pointed left with two arms pointed to right', 'head facing left', 'backwards l-shape', 'head pointing forwards', 'hands arms backwards', 'closer to sitting', 'head focused left']"
390,"odd shape - almost like kicking out leg to the right, standing on one leg, kicking other out to right, 100% karate kick, diamond head on left, arms on left","['odd shape - almost like kicking out leg to the right', 'standing on one leg', 'kicking other out to right', '100% karate kick', 'diamond head on left', 'arms on left']"
391,"down on knees pointing right, sharp triangle arms with diamond head, not so much blocky body, legs behind body in line with ground, *feet","['down on knees pointing right', 'sharp triangle arms with diamond head', 'not so much blocky body', 'legs behind body in line with ground', 'feet']"
392,"sitting facing left, legs jutting out from body (knees somewhat up), diamond head looking left, no arms","['sitting facing left', 'legs jutting out from body (knees somewhat up)', 'diamond head looking left', 'no arms']"
393,"sitting facing right, rabbit ears jutting out from head, sharp straight angle for the 'back', two triangles overlapping on bottom, smaller triangle for legs on right","['sitting facing right', 'rabbit ears jutting out from head', ""sharp straight angle for the 'back'"", 'two triangles overlapping on bottom', 'smaller triangle for legs on right']"
394,"celebratory person - arms extended, diamond head, no legs, leaning left","['celebratory person - arms extended, diamond head, no legs, leaning left']"
395,"blockiest' body with diamond head, body wider as it goes up, small triangle or 'point' jutting out of top right of body","['blockiest body with diamond head', 'body wider as it goes up', 'small triangle or point jutting out of top right of body']"
396,"kneeling down arms pointed to the right legs behind body facing left and flicking up to the ceiling, diamond head, kneeling on them and his feet behind him flicking up to the sky, his shoulders also look like the start of another diamond","['kneeling down arms pointed to the right', 'legs behind body facing left and flicking up to the ceiling', 'diamond head', 'kneeling on them and his feet behind him flicking up to the sky', 'his shoulders also look like the start of another diamond']"
397,man standing up perfectly straight back arms facing left either pointing left or holding something to his left,['man standing up perfectly straight back arms facing left either pointing left or holding something to his left']
398,"body gets wider as it goes up diamond head, any jutting parts are all to the right, yeah his left side is completely straight, he gets wider as he goes up","['body gets wider as it goes up', 'diamond head', 'any jutting parts are all to the right', 'his left side is completely straight', 'he gets wider as he goes up']"
399,"to me this one looks like how frankenstein's monster would walk, one leg in the air, the other flat arms up in the air and pointing sharply down, diamond head is on the right hand side and kinda falling back, well one leg is in the air, yeah zombie arms, like michael Jackson's Thriller movie","['how frankenstein\'s monster would walk', 'one leg in the air', 'the other flat', 'arms up in the air and pointing sharply down', 'diamond head is on the right hand side and kinda falling back', 'well one leg is in the air', 'zombie arms', 'like michael Jackson\'s Thriller movie']"
400,"celebration guy, no legs, body leaning diagonally left","['celebration guy', 'no legs', 'body leaning diagonally left']"
401,"man kneeling down facing to the right arms also to the right, but feet legs are flat to the ground, knees bent facing right, he might be holding something or just pointing sharply, triangle arm with the flat surface facing the ceiling, no not pointing up, but it looks very close to that one","['man kneeling down facing to the right', 'arms also to the right', 'feet legs are flat to the ground', 'knees bent facing right', 'he might be holding something or just pointing sharply', 'triangle arm with the flat surface facing the ceiling', 'no not pointing up, but it looks very close to that one']"
402,"I think this one looks like a dancer, two triangles for arms but one arm is near the head and the other is almost touching the ground, body trailing really far back to the left, looks like a backwards L, diamond head hanging to the left, i guess the bottom triangle is a leg actually, yeah legs dragged kinda","['a dancer', 'two triangles for arms but one arm is near the head and the other is almost touching the ground', 'body trailing really far back to the left, looks like a backwards L', 'diamond head hanging to the left', 'the bottom triangle is a leg actually', 'legs dragged kinda']"
403,karate kick guy,['karate kick guy']
404,bunny ear guy,['bunny ear guy']
405,"kneeling down leg at the bottom left both arms spread out to each side of him, not really sure what it looks like he's doing, he's actually the only one except the celebration guy who has arms at either side, yeah triangle arms","['kneeling down leg at the bottom left', 'both arms spread out to each side of him', 'not really sure what it looks like he's doing', 'he's actually the only one except the celebration guy who has arms at either side', 'yeah triangle arms']"
406,"this one looks like a block no arms and only one little triangle foot at the bottom right facing right, this person looks like someone has tied him up in a bag no arms only a little foot hanging to the bottom right, bag boy","['a block', 'one little triangle foot at the bottom right facing right', 'someone has tied him up in a bag', 'only a little foot hanging to the bottom right']"
407,"the last one was the ""gets wider as it goes up"" guy, this one is wall leaning man, legs stretched to the left, knees up, yeah like he could be sleeping","['wall leaning man', 'legs stretched to the left', 'knees up', 'he could be sleeping']"
408,"diamond head arms left knees bent, arms right sorry, knees bent to right under knees, yes squat with the tray guy","['diamond head', 'arms left', 'knees bent', 'arms right', 'knees bent to right', 'under knees', 'squat with the tray guy']"
409,Frankenstein,['Frankenstein']
410,"block guy arm and leg to the right diamond head, left side straight line","['block guy arm and leg to the right', 'diamond head', 'left side straight line']"
411,"guy in a bag, foot to the right","['guy in a bag', 'foot to the right']"
412,"celebration guy, no legs","['celebration guy, no legs']"
413,sleeping guy sitting to the left no arms knees up,['sleeping guy sitting to the left no arms knees up']
414,"dancer arms up in air leg in air other leg dragging, facing right, I think it looks a lot like a zombie too, one foot stepping to the right, the other leg dragging","['dancer arms up in air', 'leg in air', 'other leg dragging', 'facing right', 'looks a lot like a zombie too', 'one foot stepping to the right', 'the other leg dragging']"
415,"server girl kneeling down feet pointing up to left, arms to right, kneeling server girl","['server girl kneeling down', 'feet pointing up to left', 'arms to right', 'kneeling server girl']"
416,"Priest standing holding out arms to left offering bread, looks like he's holding a pot or something","['Priest standing holding out arms to left offering bread, looks like he's holding a pot or something']"
417,bunny ears guy,['bunny ears guy']
418,"kneeling down, diamond head, both arms stretched straight out to side, feet to left behind her, Blessing lady, no both arms out, like wings","['kneeling down', 'diamond head', 'both arms stretched straight out to side', 'feet to left behind her', 'Blessing lady', 'no both arms out, like wings']"
419,"guy on one leg, other leg behind him, arm out forward in front of him, diamond head, both arms in front of him, karate guy yes forgot sorry!","['guy on one leg', 'other leg behind him', 'arm out forward in front of him', 'diamond head', 'both arms in front of him']"
420,"it's the one holding the tray to their right, squatting, legs aren't sticking up, both arms on right, legs aren't sticking up, seryes, squatting","['the one holding the tray to their right', 'squatting', 'legs aren't sticking up', 'both arms on right', 'legs aren't sticking up', 'squatting']"
421,"frankenstein, zombie arms","['frankenstein', 'zombie arms']"
422,wall guy,['wall guy']
423,"arms spread like wings, kneeling down, wings guy, not the celebration guy","['arms spread like wings', 'kneeling down', 'wings guy', 'not the celebration guy']"
424,bunny ears,['bunny ears']
425,"legs dragging behind them, both arms to the right, dancer, head sticking backwards to the left","['legs dragging behind them', 'both arms to the right', 'dancer', 'head sticking backwards to the left']"
426,"body gets wider as it goes up, little triangle sticking out of the top of the right side of their blocky body","['body gets wider as it goes up', 'little triangle sticking out of the top of the right side of their blocky body']"
427,"facing the left, communion guy, communion*, priest yeah","['facing the left', 'communion guy', 'communion*', 'priest']"
428,karate,['karate']
429,celebration,['celebration']
430,"bag, sack guy","['bag, sack guy']"
431,"server girl, legs sticking up to the left, arms out to right","['server girl', 'legs sticking up to the left', 'arms out to right']"
432,block man,['block man']
433,server girl (feet up),['server girl (feet up)']
434,karate,['karate']
435,"server girl (no feet), bent knees but not kneeling, tray to right","['server girl (no feet)', 'bent knees but not kneeling', 'tray to right']"
436,wall guy,['wall guy']
437,"two arms - one coming off body on right, two, wings guy, not celeb","['two arms - one coming off body on right', 'two wings guy']"
438,frank!,There is no description of the image in the given text.
439,bunny,['bunny']
440,bag,There is no description of the image in the given text.
441,priest,['priest']
442,"legs dragging on floor to left, two arms to right","['legs dragging on floor to left', 'two arms to right']"
443,celeb,['celeb']
444,Frank,There is no description of an image in the given text.
445,celebrate,There is not enough information provided in the text to extract a description of the image. Could you please provide more context or details?
446,"kneeling server, NOT SQUAT GUY",['kneeling server']
447,"squat boy, my margarita says ""Yes life is good"", squat guy, squat guy","['squat boy', 'my margarita says ""Yes life is good""', 'squat guy', 'squat guy']"
448,karate,['karate']
449,wall boy,['wall boy']
450,priest,['priest']
451,block boy,['block boy']
452,dancer,['dancer']
453,wings boy,['wings boy']
454,bag boy,['bag boy']
455,bunny,['bunny']
456,"like a deer kneeling down, A square at top left making one antler, and triangle at right making the other","['a deer kneeling down', 'A square at top left making one antler', 'triangle at right making the other']"
457,"like a person sitting on the ground with legs bent, facing to the left","['a person sitting on the ground with legs bent, facing to the left']"
458,"sort of like a candle in a holder, square for flame at top, triangle at bottom left, and triangle protruding at middle right, yes rotated square is like a diamond, yes with corner pointing right","['candle in a holder', 'square for flame at top', 'triangle at bottom left', 'triangle protruding at middle right', 'rotated square is like a diamond', 'corner pointing right']"
459,"like a person seated maybe with their legs crossed in their lap so you do not see them, so it kinda has the least corners to it, I'd say facing forward but sorta right too, arms would be under a robe and not seen yeah, the least protrusions","['a person seated maybe with their legs crossed in their lap', 'facing forward but sorta right too', 'arms would be under a robe and not seen', 'the least protrusions']"
460,"person waving their arms or flying, tilted towards the left","['person waving their arms or flying, tilted towards the left']"
461,"looks the least like a person or animal maybe, or maybe someone blowing a horn, squatting down with a goode robe open with the hood off in the back, triangle at bottom left his feet with heels pointed up, no square or diamond head, triangle at right to its mouth","['someone blowing a horn', 'squatting down with a goode robe open with the hood off in the back', 'triangle at bottom left his feet with heels pointed up', 'triangle at right to its mouth']"
462,"person bending their knees facing right and holding a bowl, standing up but bent knees, parallelogram forms the lower legs, and one slanted the opposite way the upper legs","['person bending their knees facing right and holding a bowl', 'standing up but bent knees', 'parallelogram forms the lower legs', 'one slanted the opposite way the upper legs']"
