,text,gpt_out
188,"last one was hard, it facing the right of the screen, squatting looks like it's holding a bowl, with bent legs","['facing the right of the screen', 'squatting', ""holding a bowl"", 'with bent legs']"
189,"this one is the one with the pointy nose looking down at its feet, one foot is in the air, left, looking down at its feet, facing left of the screen","['the one with the pointy nose looking down at its feet', 'one foot is in the air, left', 'looking down at its feet', 'facing left of the screen']"
190,"this one looks like someone with a box head leaning against a wall, with bad posture, and their knees are bent, learning against a wall to the right of the screen, but they are facing the left of the screen","['someone with a box head leaning against a wall', 'bad posture', 'knees are bent', 'learning against a wall to the right of the screen', 'facing the left of the screen']"
191,"sitting down, head forward, sideways on, only see one leg","['sitting down', 'head forward', 'sideways on', 'only see one leg']"
192,"cant see arms or legs, triangle pointing sideways at bottom, symmetrical except for bottom third, not really, straight sides, neck a little lopsided","['triangle pointing sideways at bottom', 'symmetrical except for bottom third', 'straight sides', 'neck a little lopsided']"
193,"sideways sitting down, head tilted down, two triangles sticking out of head, no leg out","['sideways sitting down', 'head tilted down', 'two triangles sticking out of head', 'no leg out']"
194,"diamond shape head, straight left body, one small arm sticking out on right, left side of body right angle, left","['diamond shape head', 'straight left body', 'one small arm sticking out on right', 'left side of body right angle', 'left']"
195,"holding object out to left, left foot pointing out to left, basket yes, no feet in the air, person just standing, bottom corner right angle, right corner","['holding object out to left', 'left foot pointing out to left', 'basket', 'no feet in the air', 'person just standing', 'bottom corner right angle', 'right corner']"
196,"middle of body looks like it's split open, both arms out to the sides like flying, kneeling down, foot on left has flat bottom, and slightly raised","['middle of body looks like it's split open', 'both arms out to the sides like flying', 'kneeling down', 'foot on left has flat bottom', 'slightly raised']"
197,"looks like a crocodile's mouth on the right, bottom left right angle, not sure which way facing, or like pac man, head is a diamond on top of another diamond","['a crocodile\'s mouth on the right', 'bottom left right angle', 'not sure which way facing', 'pac man', 'head is a diamond on top of another diamond']"
198,"person leaning to the left, both arms up, cant see legs, bit like ghost, slopsided ghost","['person leaning to the left', 'both arms up', 'cant see legs', 'bit like ghost', 'slopsided ghost']"
199,"sat down sideways on, one arm up one arm down, arms both on the right, head square, central to image, small trunk, ie small waste, flat along bottom","['sat down sideways on', 'one arm up one arm down', 'arms both on the right', 'head square, central to image', 'small trunk, ie small waste', 'flat along bottom']"
200,"ice skater with one leg up, diamond for head, two arms to the left","['ice skater with one leg up', 'diamond for head', 'two arms to the left']"
201,"head is as high as body, one leg up, one leg on floor, karate kid","['head is as high as body', 'one leg up', 'one leg on floor', 'karate kid']"
202,"bottom half looks like a zigzag, one arm out to right, diamond head","['bottom half looks like a zigzag', 'one arm out to right', 'diamond head']"
203,"diamond head, right angle on left, small arm on right side top, bottom has a small foot facing right, right angle left shoulder yeah","['diamond head', 'right angle on left', 'small arm on right side top', 'bottom has a small foot facing right', 'right angle left shoulder']"
204,"standing with foot up, left side, square head on the right side, standing on only one leg, not the ice skater though","['standing with foot up', 'left side', 'square head on the right side', 'standing on only one leg', 'not the ice skater though']"
205,"this one not zig zag bottom, but kneeling like in church, facing to right, yeah right angle bottom left, has a little tail sticking straight up","['kneeling like in church', 'facing to right', 'right angle bottom left', 'has a little tail sticking straight up']"
206,"ice skater, two arms left","['ice skater', 'two arms left']"
207,"zig zag bottom in church facing right, kneeling, oh same one as before, diamond head, facing right, looks like it's sitting","['zig zag bottom in church facing right', 'kneeling', 'same one as before', 'diamond head, facing right', ""looks like it's sitting""]"
208,"facing left holding something, standing, maybe holding a basket","['facing left holding something', 'standing', 'maybe holding a basket']"
209,bunny rabbit,['bunny rabbit']
210,"sitting down facing left, one leg showing","['sitting down facing left, one leg showing']"
211,"no arms, diamond head, looking to the left slightly, has a small tail on the bottom right","['no arms', 'diamond head', 'looking to the left slightly', 'has a small tail on the bottom right']"
212,"head to the left, one arm is high and the other arm is lower, the bottom is kind of large, not the ghost one, square head, close to the center, oh small waist","['head to the left', 'one arm is high and the other arm is lower', 'the bottom is kind of large', 'square head', 'close to the center', 'oh small waist']"
213,"ghost flying, no legs, two arms in the air","['ghost flying', 'no legs', 'two arms in the air']"
214,"this one is the little angel, has a split in the body, small triangle on the bottom left, slightly above the ground, yeah the triangles are on the top","['the little angel', 'has a split in the body', 'small triangle on the bottom left', 'slightly above the ground', 'the triangles are on the top']"
215,"Standing figure, Straight side on left, Little triangle on right, Diamond head","['Standing figure', 'Straight side on left', 'Little triangle on right', 'Diamond head']"
216,"No legs, Diamond head, Triangle tail on right, No arms, Yes to tail","['No legs', 'Diamond head', 'Triangle tail on right', 'No arms', 'Yes to tail']"
217,"Bunny, Sitting down","['Bunny, Sitting down']"
218,Ice skater,['Ice skater']
219,"One foot down the other kicking up to left, Square head, Head same level as shoulder","['One foot down the other kicking up to left', 'Square head', 'Head same level as shoulder']"
220,"Sitting down one arm up one down, Head square, Arms to right, Yes Big bottom small waist","['Sitting down one arm up one down', 'Head square', 'Arms to right', 'Yes Big bottom small waist']"
221,"Sitting down one leg on left, Head slightly forward, No arms","['Sitting down one leg on left', 'Head slightly forward', 'No arms']"
222,"Split in body, Flying nun little angel, Like a leg out to left which doesn't touch the ground","['Split in body', 'Flying nun little angel', 'Like a leg out to left which doesn't touch the ground']"
223,"Zig zag bottom, In church, Triangle arm on right","['Zig zag bottom', 'In church', 'Triangle arm on right']"
224,"Ghost, Arms up","['Ghost', 'Arms up']"
225,"Kneeling, Facing right, Right angle at bottom left, Right angle bottom left","['Kneeling', 'Facing right', 'Right angle at bottom left', 'Right angle bottom left']"
226,"Standing facing left, Holding basket, Right angle bottom right","['Standing facing left', 'Holding basket', 'Right angle bottom right']"
227,"sitting down one leg out on left, no arms, head looking sorta down","['sitting down', 'one leg out on left', 'no arms', 'head looking sorta down']"
228,"left not touching ground on bottom, triangle on right, head looking up, sitting, one arm out on left, no kick, left bottom slightly off ground, pointy left bottom, triangle on right barely touching, the head","['left not touching ground on bottom', 'triangle on right', 'head looking up', 'sitting', 'one arm out on left', 'no kick', 'left bottom slightly off ground', 'pointy left bottom', 'triangle on right barely touching', 'the head']"
229,"kicking to left, one leg on ground, head same level as body","['kicking to left', 'one leg on ground', 'head same level as body']"
230,"ice skater, two arms out on left","['ice skater', 'two arms out on left']"
231,rabbit,['rabbit']
232,"ghost flying thing, arms out","['ghost flying thing, arms out']"
233,"diamond head, arm out on right, right angle on left bottom, pointing on left, pointy, not completely","['diamond head', 'arm out on right', 'right angle on left bottom', 'pointing on left', 'pointy', 'not completely']"
234,"zig zag bottom, arm out on right","['zig zag bottom', 'arm out on right']"
235,"no arms stubby ""tail"" on right","['no arms', 'stubby ""tail"" on right']"
236,"crocodile, square head, no right angles except for head, square head, not tilted like the diamonds, slightly tilted to the left, small triangle on right almost not attached","['crocodile', 'square head', 'no right angles except for head', 'square head', 'not tilted like the diamonds', 'slightly tilted to the left', 'small triangle on right almost not attached']"
237,"priest sorta figure, tiny foot sticking out on bottom left, straight on right, right angle on bottom right, diamond head","['priest sorta figure', 'tiny foot sticking out on bottom left', 'straight on right', 'right angle on bottom right', 'diamond head']"
238,"very straight on left side, tiny arm on right, fairly square except for right, diamond head, right angle on bottom left","['very straight on left side', 'tiny arm on right', 'fairly square except for right', 'diamond head', 'right angle on bottom left']"
239,"kneeling down no legs no arms, can just see maybe knee cap sticking out, yes straight upper body, there's only two images kneeling down and it's not the one with pac man, yes diamond head","['kneeling down no legs no arms', 'maybe knee cap sticking out', 'straight upper body', 'two images kneeling down', 'not the one with pac man', 'diamond head']"
240,"the only ghost, casper, no legs","['the only ghost', 'casper', 'no legs']"
241,"the only rabbit on this page lol, rabbit",['the only rabbit on this page']
242,this is the one with the split in the body one tiny foot sticking out to the left,"['the one with the split in the body', 'one tiny foot sticking out to the left']"
243,this is the person kicking out one leg and is standing I am not talking about the skater,['the person kicking out one leg and is standing']
244,"this person is the thickest of them all diamond head, almost is a full square, lol standing straight up, straight on left side, come guys its the thickest one lol, in a good way","['the thickest of them all diamond head', 'almost is a full square', 'standing straight up', 'straight on left side', 'the thickest one']"
245,"skater , blades of glory, ice skater, arms out , one leg kicked out, leaning forward could also be a yoga pose, pose","['skater', 'blades of glory', 'ice skater', 'arms out', 'one leg kicked out', 'leaning forward', 'could also be a yoga pose', 'pose']"
246,"this person is laying down , has that tiny little triangle of a tail sticking out , almost looks like the triangle is at the middle of this person's back, it's a weird one to describe, small waist thank you, yes small waist, the only one that has a small waist, like a string bean","['this person is laying down', 'tiny little triangle of a tail sticking out', 'triangle is at the middle of this person\'s back', 'weird one to describe', 'small waist', 'small waist', 'string bean']"
247,"this person is standing straight up and is holding that basket , is what we all have been calling it","['this person is standing straight up', 'is holding that basket']"
248,"this person has a square head and you can see one leg and is slightly leaning their head forward, is sitting down, leg to the left","['square head', 'one leg', 'slightly leaning their head forward', 'sitting down', 'leg to the left']"
249,the only one with a zig zag bottom,['the only one with a zig zag bottom']
250,"ok so this women has pac man on her back and you can see her breast , that's what i have seen the whole time lol, u cant miss pac man, yeah but that's not pac man, on the kneeling priest plus we did that one already","['this women has pac man on her back', 'you can see her breast']"
251,"it's the pac man but not the pack man, it's the zig zag one","['the pac man but not the pack man', 'the zig zag one']"
252,"ghost with arms out oup, up",['ghost with arms out']
253,"sitting down, leg out to left, triangle square heat, head","['sitting down', 'leg out to left', 'triangle square heat', 'head']"
254,"the one with no arms and no legs, straight sides pretty much, triangle to right on bottom","['the one with no arms and no legs', 'straight sides pretty much', 'triangle to right on bottom']"
255,"one with basket, diamond head, facing left","['one with basket', 'diamond head', 'facing left']"
256,ice skater,['ice skater']
257,"priest pac man, sitting down, not the zig zag one","['priest pac man, sitting down, not the zig zag one']"
258,the karate one,['the karate one']
259,"the huge crocodile mouth, triangle on bottom right and hexagon thing on upper right","['the huge crocodile mouth', 'triangle on bottom right', 'hexagon thing on upper right']"
260,"straight edge along left side, wine glass shape on right side, with diamond head, thick one","['straight edge along left side', 'wine glass shape on right side', 'with diamond head', 'thick one']"
261,"flying nun, split on upper body, triangle arms sticking out","['flying nun', 'split on upper body', 'triangle arms sticking out']"
262,"rabbit, ears","['rabbit, ears']"
263,"straight edged on one side, diamond on top, then zig zag on right, standing, zig zag on the side I meant, the right side, it's like a rectangle for the left, then zig zag on the right side","['straight edged on one side', 'diamond on top', 'zig zag on right', 'standing', 'zig zag on the side', 'rectangle for the left', 'zig zag on the right side']"
264,"diamond on top, then triangle, then swooshes out to the right, like someone kneeling, kneeling, nut maybe bent legs, the legs are to one side","['diamond on top', 'triangle', 'swooshes out to the right', 'someone kneeling', 'kneeling', 'nut maybe bent legs', 'legs are to one side']"
265,"this is the one that some people picked for the last one, bent legs, then hands out straight, diamond on top","['bent legs', 'hands out straight', 'diamond on top']"
266,"wearing some sort of crown, square head, triangle body, sat down, like two mountains, the body, straight edge on the floor","['wearing some sort of crown', 'square head', 'triangle body', 'sat down', 'like two mountains', 'the body', 'straight edge on the floor']"
267,"square on the back, standing up, pointing to the left, looks like a beak","['square on the back, standing up, pointing to the left, looks like a beak']"
268,"square as head but in a diamond shape, hands holding out, pointing to the left, no leg, its a triangle morphed with a rectangle, then a triangle foot, triangle for shoulders and a diamond head","['square as head but in a diamond shape', 'hands holding out, pointing to the left', 'no leg', 'triangle morphed with a rectangle', 'triangle foot', 'triangle for shoulders', 'diamond head']"
269,"laid down, looks like a rabbit, hand behind back, different one, its laid down, triangle behind it, reaching behind, to the right, legs are layed down, then sitting up","['looks like a rabbit', 'hand behind back', 'different one', 'its laid down', 'triangle behind it', 'reaching behind', 'to the right', 'legs are layed down', 'then sitting up']"
270,"both arms up in the air, diamond head, slanted body, leaning to the left, no legs","['both arms up in the air', 'diamond head', 'slanted body', 'leaning to the left', 'no legs']"
271,"on one leg, other leg pointing left, sort of balancing, to arms in front, yes right sorry, yes looks like a tail","['on one leg', 'other leg pointing left', 'sort of balancing', 'two arms in front', 'looks like a tail']"
272,"kneeling down, facing to the right, triangle at the feet, triangle, arms reaching out, arms are just like flat down, best way to describe it, together, diamond head, diamond neck yes","['kneeling down, facing to the right', 'triangle at the feet', 'triangle', 'arms reaching out', 'arms are just like flat down', 'together', 'diamond head', 'diamond neck']"
273,"square and triangle on top of another triangle, small triangle to the left, Straight sided on the floor, no legs, sort of like and animal layed down, out like a tail","['square and triangle on top of another triangle', 'small triangle to the left', 'Straight sided on the floor', 'no legs', 'like an animal layed down', 'out like a tail']"
274,"square head, looks like someone sat on their bum haha, legs bent upwards, no arms, legs facing the left, yeah diamond sorry","['square head', 'looks like someone sat on their bum', 'legs bent upwards', 'no arms', 'legs facing the left', 'yeah diamond sorry']"
275,"graduation to the left, diamond head, walking left no legs, straight back","['graduation to the left', 'diamond head', 'walking left no legs', 'straight back']"
276,"running man to the right, on one leg running to the right, square head, sound off, arms behind and turning to the right, like a beak in back with square head, beak behind, head leaning to the right, on one foot, beak in back head in front","['running man to the right', 'on one leg running to the right', 'square head', 'sound off', 'arms behind and turning to the right', 'like a beak in back with square head', 'beak behind', 'head leaning to the right', 'on one foot', 'beak in back head in front']"
277,"sitting praying no legs no arms, diamond head, sound off, yes picked before, maybe kneeling, to right, no hands, THE KNEELER!, straight body no hands","['sitting praying no legs no arms', 'diamond head', 'maybe kneeling', 'to right', 'no hands', 'THE KNEELER!', 'straight body no hands']"
278,"RABBIT MAN!, sitting with rabbit ears!, facing right, yep RABBIT MAN","['sitting with rabbit ears!', 'facing right', 'RABBIT MAN']"
279,"RECLINER MAN!, legs flat","['RECLINER MAN!', 'legs flat']"
280,"BALANCE MAN!, with a triangle tail, arms to the left, BALANCE MAN","['BALANCE MAN!', 'triangle tail', 'arms to the left', 'BALANCE MAN']"
281,"WORSHIPPER MAN!, Diamond head, arms outstretched up, lean to the left, standing and no legs, let's call him PREACHER MAN, all slanted, looks like someone preaching, one arm is rectangle","['WORSHIPPER MAN!', 'Diamond head', 'arms outstretched up', 'lean to the left', 'standing and no legs', 'let's call him PREACHER MAN', 'all slanted', 'looks like someone preaching', 'one arm is rectangle']"
282,"diamond head hump back, kneeling to the right, arms out to the right, Hump on back left, more prage please, porage","['diamond head hump back', 'kneeling to the right', 'arms out to the right', 'Hump on back left']"
283,"wears a tie kneeling, white tie, under triangle head, diamond head sorry, two yes, white tie man, give me a hug, straight","['wears a tie kneeling', 'white tie', 'under triangle head', 'diamond head', 'white tie man', 'give me a hug', 'straight']"
284,"Straight back, fat stomach, fat man, triangle foot, to the right, diamond head, standing, left, one hand yes, FAT MAN","['Straight back', 'fat stomach', 'fat man', 'triangle foot', 'to the right', 'diamond head', 'standing', 'left', 'one hand yes', 'FAT MAN']"
285,"Diamond head, tile to the left, sitting with legs, to the left, sorry man, I'm so sad, thinking about things, SIT MAN!","['Diamond head', 'tile to the left', 'sitting with legs', 'to the left']"
286,"serving to the right, partially kneeling, cup of tea yes yes","['serving to the right', 'partially kneeling', 'cup of tea']"
287,this one's white tie,['white tie']
288,"recliner man, square head falling off to left, triangle on opposite side to head, hanging triangle at bottom right","['recliner man', 'square head falling off to left', 'triangle on opposite side to head', 'hanging triangle at bottom right']"
289,"man with tail on right (is that balance man ), two arms on left (triangles)","['man with tail on right', 'two arms on left (triangles)']"
290,"fat man, diamond head on top of fat body, arm pointing right, triangle foot points right","['fat man', 'diamond head on top of fat body', 'arm pointing right', 'triangle foot points right']"
291,"serving man, partially kneeling, arms point right","['serving man', 'partially kneeling', 'arms point right']"
292,"body slanting to left, arms outstretched, both arms up, body like parallelogram","['body slanting to left', 'arms outstretched', 'both arms up', 'body like parallelogram']"
293,"diamond head on top of diamond neck, arms to right, feet tucked up at left - triangle, like server man - yes i see hunch back now ;-)","['diamond head on top of diamond neck', 'arms to right', 'feet tucked up at left', 'triangle, like server man', 'yes i see hunch back now']"
294,"standing, diamond head on triangle neck, pointing left with square under arm (like wide sleeve), no hat, sounds good, feet are triangle pointing left","['standing', 'diamond head on triangle neck', 'pointing left with square under arm', 'no hat', 'feet are triangle pointing left']"
295,"man sitting down facing left, head barely connected to body, yes, looks sad, no ears, just tears","['man sitting down facing left', 'head barely connected to body', 'looks sad', 'no ears', 'just tears']"
296,"rabbit man, facing right, sitting down","['rabbit man', 'facing right', 'sitting down']"
297,"beaky man kicking out to left, square head rolling down back to right","['beaky man kicking out to left', 'square head rolling down back to right']"
298,"sitting down, no arms no legs, diamond head on triangle neck, triangle at base pointing right, not as fat as fat man","['sitting down', 'no arms no legs', 'diamond head on triangle neck', 'triangle at base pointing right', 'not as fat as fat man']"
299,looks like a bunny,['looks like a bunny']
300,"looks like a praying man standing up straight, looking at the sky","['a praying man standing up straight, looking at the sky']"
301,"a guy leaning forward, no feet, looks like he's screaming at the sky, outwards, you can see both arms","['a guy leaning forward', 'no feet', ""looks like he's screaming at the sky"", 'outwards', 'you can see both arms']"
302,"has no arms or legs, no ears either, looks like the letter j, but backwards","['has no arms or legs', 'no ears either', 'looks like the letter j, but backwards']"
303,"a person praying with their knees bent slightly, facing the right side, and a straight back, no pointy tail the other one","['a person praying with their knees bent slightly, facing the right side, and a straight back']"
304,"looks like the previous cocoon one, no arms or legs, very straight back, not the same one as before, back is straight, facing the right, the body looks light a boot","['no arms or legs', 'very straight back', 'not the same one as before', 'back is straight', 'facing the right', 'the body looks like a boot']"
305,the head has one triangle coming out of it,['the head has one triangle coming out of it']
306,"looks like a homeless man sitting on the street, with no bunny ears","['a homeless man sitting on the street, with no bunny ears']"
307,"looks like a big mouth open towards the right, has a diamond head, no ears, looks like a less than sign","['a big mouth open towards the right', 'has a diamond head', 'no ears', 'a less than sign']"
308,"walking man, with one foot up, not the barrelina one, looks like his head is falling off, the head is on the right side, but the legs are facing the other way","['walking man', 'with one foot up', 'not the barrelina one', 'looks like his head is falling off', 'the head is on the right side', 'but the legs are facing the other way']"
309,the body looks like a heel,['the body looks like a heel']
310,"looks like a figure skater, one foot up","['a figure skater', 'one foot up']"
311,"diamond head, small arm pointing right, small foot pointing right, large belly pointing right Flat left-hand side","['diamond head', 'small arm pointing right', 'small foot pointing right', 'large belly pointing right', 'Flat left-hand side']"
312,"small tail pointing right in the bottom right-hand side of the picture Slight indent on the bottom left-hand side of the picture Flat sides, but left side is longer than the right-side, head slightly to the right of shoulder, flat bottom, pointing out in bottom-right of picture to right-hand side, no arms","['small tail pointing right in the bottom right-hand side of the picture', 'Slight indent on the bottom left-hand side of the picture', 'Flat sides, but left side is longer than the right-side', 'head slightly to the right of shoulder', 'flat bottom, pointing out in bottom-right of picture to right-hand side', 'no arms']"
313,bunny rabbit ears Flat left-hand side and flat bottom,"['bunny rabbit ears', 'Flat left-hand side', 'flat bottom']"
314,"Standing on one leg Other foot pointing out on left-hand side 2 heads, One head a perfect square Other head one side slanted, Kicking yes, trapezoid yes","['Standing on one leg', 'Other foot pointing out on left-hand side', '2 heads', 'One head a perfect square', 'Other head one side slanted', 'Kicking', 'trapezoid']"
315,"small triangle on right-hand side of picture 2 heads, one square in top-left of picture, Flat bottom in bottom-right hand side of picture, Thin chest, Small triangle pointing out to the left at the top of the chest, Small triangle foot on in bottom-right of picture barely attached","['small triangle on right-hand side of picture', '2 heads', 'one square in top-left of picture', 'Flat bottom in bottom-right hand side of picture', 'Thin chest', 'Small triangle pointing out to the left at the top of the chest', 'Small triangle foot on in bottom-right of picture barely attached']"
316,"Triangle pointing out to right-hand side of picture Looks like a soldier carrying a gun, Legs in a zig zag, Head slightly to the right of shoulders, Flat back on left-hand side, Gun pointing to right-hand side, Not left, Clear","['Triangle pointing out to right-hand side of picture', 'Looks like a soldier carrying a gun', 'Legs in a zig zag', 'Head slightly to the right of shoulders', 'Flat back on left-hand side', 'Gun pointing to right-hand side', 'Not left', 'Clear']"
317,"Standing on one left Two triangles sticking out to left-hand side, Small triangle as a tail on right-hand side, Standing on one leg*","['Two triangles sticking out to left-hand side', 'Small triangle as a tail on right-hand side', 'Standing on one leg']"
318,"Looks like a man on the floor in pain, Triangle foot on far-left of picture, Head in top-right of picture, Barely attached to chest, Flat bottom, with slight indent in bottom-right of picture, flat back on right-hand side of picture","['a man on the floor in pain', 'Triangle foot on far-left of picture', 'Head in top-right of picture', 'Barely attached to chest', 'Flat bottom, with slight indent in bottom-right of picture', 'flat back on right-hand side of picture']"
319,"Triangle pointing out to the right-hand side in the middle of the picture and bottom of the picture, Head looks like it is stacked on another diamond, Small triangle tail in bottom left-hand side of picture, Two jutting out bits, one in bottom left, one to the left of shoulders slightly above it, Two bits jutting out to right","['Triangle pointing out to the right-hand side in the middle of the picture and bottom of the picture', 'Head looks like it is stacked on another diamond', 'Small triangle tail in bottom left-hand side of picture', 'Two jutting out bits, one in bottom left, one to the left of shoulders slightly above it', 'Two bits jutting out to right']"
320,"Looks like a man carrying a gun, but pointing out to the left-hand side this time, Very thick chest, Flat back on right-hand side, Head slightly to the left of shoulders","['a man carrying a gun, but pointing out to the left-hand side this time', 'Very thick chest', 'Flat back on right-hand side', 'Head slightly to the left of shoulders']"
321,"Looks like one of those puppets you get a car sales shops, Going out to the left, diagonally, One arm waving to the top-right, one arm waving to the left","['one of those puppets you get a car sales shops', 'Going out to the left, diagonally', 'One arm waving to the top-right', 'one arm waving to the left']"
322,"Looks like someone kneeling on the floor, triangle arm on right not attached to body, Other arm attached on left-hand side, Small triangle foot on left-hand side, Flat bottom, with indent on the left-hand side, Head in-between the two arms","['someone kneeling on the floor', 'triangle arm on right not attached to body', 'Other arm attached on left-hand side', 'Small triangle foot on left-hand side', 'Flat bottom, with indent on the left-hand side', 'Head in-between the two arms']"
323,"diamond head on top of diamond chest, kneeling with arm out to the right, jutting out tail on the left","['diamond head on top of diamond chest', 'kneeling with arm out to the right', 'jutting out tail on the left']"
324,"this one is also kneeling, diamond head between arms, with triangle arms spread out, right arm barely attached, small triangle tail on left","['kneeling', 'diamond head between arms', 'triangle arms spread out', 'right arm barely attached', 'small triangle tail on left']"
325,"this is the sad man sitting on the floor in pain, back on the right, looking towards the left","['the sad man sitting on the floor in pain, back on the right, looking towards the left']"
326,"this is the man standing on one leg, his left foot in the arm, arms raised to the left, head tipping backwards to the right, *in the air, the head tilted to the right","['the man standing on one leg', 'his left foot in the arm', 'arms raised to the left', 'head tipping backwards to the right', 'in the air', 'the head tilted to the right']"
327,"balanced on one leg, other leg sticking out behind him to the right head and two triangle arms to the left","['balanced on one leg', 'other leg sticking out behind him to the right', 'head and two triangle arms to the left']"
328,"this is the crime scene one, falling backwards to the left, with arms spread out","['the crime scene one', 'falling backwards to the left', 'with arms spread out']"
329,"this one is kneeling with diamond head tilted to the left flat on the bottom two triangles sticking out on the right, long extra flat bit at the bottom to the left, no, thin chest","['kneeling with diamond head tilted to the left', 'flat on the bottom', 'two triangles sticking out on the right', 'long extra flat bit at the bottom to the left', 'thin chest']"
330,"this one has a diamond head and a body with no arms or legs, just a little jutty bit on the right","['diamond head', 'body with no arms or legs', 'just a little jutty bit on the right']"
331,"this looks a little like a windmill, the left side is flat","['a windmill', 'the left side is flat']"
332,"kneeling with zigzag legs, arms gun out to the right","['kneeling with zigzag legs', 'arms gun out to the right']"
333,"standing up but also with gun sticking out, this time to the left, flat right side, small triangle at bottom left","['standing up but also with gun sticking out', 'this time to the left', 'flat right side', 'small triangle at bottom left']"
334,"completely flat on the left, triangle arm and foot sticking out to the right, diamond head, looks like he's standing, thick chest","['completely flat on the left', 'triangle arm and foot sticking out to the right', 'diamond head', ""looks like he's standing"", 'thick chest']"
335,"no arms or legs, head slightly to the right, triangle on the right hand side at the bottom","['no arms or legs', 'head slightly to the right', 'triangle on the right hand side at the bottom']"
336,"Looks like someone kneeling with one thick leg on the left and one smaller triangular leg on the right Head to the left, almost falling off Thin chest","['someone kneeling with one thick leg on the left', 'one smaller triangular leg on the right', 'Head to the left, almost falling off', 'Thin chest']"
337,"standing on one leg, other leg kicking out to the left Square head to the right, trapezoid head to the left","['standing on one leg', 'other leg kicking out to the left', 'Square head to the right', 'trapezoid head to the left']"
338,"sick man sitting on the floor small triangular foot, knees bent upwards Flat back with small indent on the bottom right","['sick man sitting on the floor', 'small triangular foot', 'knees bent upwards', 'Flat back with small indent on the bottom right']"
339,completely flat on the left hand side diamond head in the centre One small triangle on the top right hand side and another at the bottom Small triangular indent just above the bottom on the right hand side,"['completely flat on the left hand side', 'diamond head in the centre', 'One small triangle on the top right hand side', 'another at the bottom', 'Small triangular indent just above the bottom on the right hand side']"
340,car sales puppet crime scene man!,['car sales puppet crime scene man']
341,"kneeling again, flat bottom with small indent on the left with a smaller triangle above it larger triangle on the right hand side, connected to the head by its point, small gap between the triangle on the right and the ""body""","['flat bottom with small indent on the left', 'smaller triangle above it', 'larger triangle on the right hand side', 'connected to the head by its point', 'small gap between the triangle on the right and the ""body""']"
342,"standing on one leg, looks like an ice skating pose! two triangular points on the left hand side, smaller triangle on the right hand side sticking out on its own, square head on top, slightly to the left","['standing on one leg', 'looks like an ice skating pose', 'two triangular points on the left hand side', 'smaller triangle on the right hand side sticking out on its own', 'square head on top', 'slightly to the left']"
343,"square head on top of a diamond, Flat on the bottom with two pointy triangles on the right hand side, small jutty bit on the left hand side, looks like two diamonds stacked on top of each other","['square head on top of a diamond', 'Flat on the bottom with two pointy triangles on the right hand side', 'small jutty bit on the left hand side', 'looks like two diamonds stacked on top of each other']"
344,man with gun pointing to the right Zig Zag legs,"['man with gun pointing to the right', 'Zig Zag legs']"
345,Bunny rabbit ears windmill!,['Bunny rabbit ears windmill!']
346,man with gun again but this time pointing to the left straight on right hand side Small triangular foot on the bottom left,"['man with gun again but this time pointing to the left straight on right hand side', 'Small triangular foot on the bottom left']"
347,"Standing on one foot, 2 triangles to the left, one to the right, Ballet pose to the left","['Standing on one foot', '2 triangles to the left', 'one to the right', 'Ballet pose to the left']"
348,"The sad man, flat bottom, flat right side","['The sad man', 'flat bottom', 'flat right side']"
349,"Trapezoid head man, standing on one foot, 2 heads","['Trapezoid head man', 'standing on one foot', '2 heads']"
350,"No arms or legs, Just one triangle on bottom right","['No arms or legs', 'Just one triangle on bottom right']"
351,"looks a bit like a mermaid, tail laid out to the left, square head to the left, both arms to the right, both arms are triangles barely attached","['a mermaid', 'tail laid out to the left', 'square head to the left', 'both arms to the right', 'both arms are triangles barely attached']"
352,bunny windmill,['bunny windmill']
353,"crime scene, falling to the left","['crime scene, falling to the left']"
354,"kneeling, gun to the right, diamond head on diamond chest","['kneeling', 'gun to the right', 'diamond head on diamond chest']"
355,"kneeling man with gun to the right, zig zag legs","['kneeling man with gun to the right', 'zig zag legs']"
356,"the one that looks like it's barely holding together, triangles barely attached, kneeling, square head with triangle barely attached","['the one that looks like it's barely holding together', 'triangles barely attached', 'kneeling', 'square head with triangle barely attached']"
357,"kneeling, pointing to the left, flat right side, like an altar boy holding a plate","['kneeling', 'pointing to the left', 'flat right side', 'like an altar boy holding a plate']"
358,"Fully flat left side, Jagged right side with 2 points","['Fully flat left side', 'Jagged right side with 2 points']"
359,Guy falling to the left arms up,['Guy falling to the left arms up']
360,"Head tilted to the left, Large leg pointing left flat on the ground, 2 arms almost unattached on the right side","['Head tilted to the left', 'Large leg pointing left flat on the ground', '2 arms almost unattached on the right side']"
361,Sad man,['Sad man']
362,"Square and triangle barely attached with flat bottom, triangle pointing left, with triangle feet pointing left","['Square and triangle barely attached with flat bottom', 'triangle pointing left', 'with triangle feet pointing left']"
363,"No arms or legs, only small tail to the right","['No arms or legs', 'only small tail to the right']"
364,Bunny ears,['Bunny ears']
365,"Zig zag legs pointing right, flat left side","['Zig zag legs pointing right', 'flat left side']"
366,Diamond head on diamond body,['Diamond head on diamond body']
367,"Left up to the right, 2 triangles stacked for a body, standing on 1 leg","['2 triangles stacked for a body', 'standing on 1 leg']"
368,"Leg to the left, about to kick, 2 heads","['Leg to the left, about to kick, 2 heads']"
369,"Gun to the left, flat feet, flat right side","['Gun to the left', 'flat feet', 'flat right side']"
